Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-19,110.1,110.1,110.1,110.1,0,0,0
2021-04-26,107.45,107.45,99.6,101.4,20,0,0
2021-04-27,96.75,96.75,96.75,96.75,0,0,0
2021-04-29,61.9,62.81,61.9,62.81,5,0,0
2021-04-30,20.95,38.55,19.45,38.55,436,0,0
2021-05-03,36.15,63.78,28.35,61.77,3066,0,0
2021-05-04,83.23,131.1,83.23,125.59,311,0,0
2021-05-05,104.15,134.97,104.15,134.97,11,0,0
2021-05-06,125.53,144.75,108.15,108.15,66,0,0
2021-05-07,96.1,110.13,86.95,107.87,114,0,0
2021-05-10,178.75,200.6,178.75,200.6,74,0,0
2021-05-11,187.85,187.85,163.45,179.86,41,0,0
2021-05-12,251.38,251.38,246.17,246.17,21,0,0
2021-05-13,232.36,232.36,226.46,231.8,400,0,0
2021-05-14,175.05,175.05,172.35,172.35,5,0,0
