Date,Open,High,Low,Close,Adj Close,Volume
2013-10-01-00-00-00,49.970001,51.029999,49.450001,50.419998,50.419998,98114000
2013-10-02-00-00-00,50.130001,51.099998,49.950001,50.279999,50.279999,62834000
2013-10-03-00-00-00,50.470001,50.720001,49.060001,49.18,49.18,82045000
2013-10-04-00-00-00,49.77,51.16,49.57,51.040001000000004,51.040001000000004,74447000
2013-10-07-00-00-00,50.73,51.290001000000004,50.400002,50.52,50.52,57204000
2013-10-08-00-00-00,50.599998,50.599998,47.080002,47.139998999999996,47.139998999999996,136081000
2013-10-09-00-00-00,47.380001,47.84,45.259997999999996,46.77,46.77,147297000
2013-10-10-00-00-00,47.869999,49.68,47.830002,49.049999,49.049999,99774000
2013-10-11-00-00-00,49.18,49.869999,48.790001000000004,49.110001000000004,49.110001000000004,58428000
2013-10-14-00-00-00,48.310001,49.630001,47.91,49.509997999999996,49.509997999999996,68781000
2013-10-15-00-00-00,49.990002000000004,51.0,49.18,49.5,49.5,81167000
2013-10-16-00-00-00,50.040001000000004,51.240002000000004,49.900002,51.139998999999996,51.139998999999996,64678000
2013-10-17-00-00-00,51.119999,52.220001,50.950001,52.209998999999996,52.209998999999996,71522000
2013-10-18-00-00-00,54.18,54.830002,53.599998,54.220001,54.220001,88260000
2013-10-21-00-00-00,54.68,54.810001,53.509997999999996,53.849998,53.849998,58235000
2013-10-22-00-00-00,54.330002,54.759997999999996,52.200001,52.68,52.68,83204000
2013-10-23-00-00-00,51.75,52.25,51.130001,51.900002,51.900002,57207000
2013-10-24-00-00-00,52.380001,52.84,51.59,52.450001,52.450001,46775000
2013-10-25-00-00-00,53.18,53.240002000000004,51.880001,51.950001,51.950001,45085000
2013-10-28-00-00-00,51.540001000000004,51.700001,49.610001000000004,50.23,50.23,73472000
2013-10-29-00-00-00,50.73,50.790001000000004,49.25,49.400002,49.400002,102143000
2013-10-30-00-00-00,50.0,50.209998999999996,48.75,49.009997999999996,49.009997999999996,127073000
2013-10-31-00-00-00,47.16,52.0,46.5,50.209998999999996,50.209998999999996,248809000
