Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-01-00-00-00,41.36,41.38,40.85,41.09,11046600,0.0,0.0
2017-11-02-00-00-00,41.13,41.18,40.53,40.77,13126900,0.0,0.0
2017-11-03-00-00-00,40.94,41.01,40.58,40.73,8038200,0.0,0.0
2017-11-06-00-00-00,39.78,39.81,38.52,39.11,36443300,0.0,0.0
2017-11-07-00-00-00,38.84,39.16,38.38,39.14,25789600,0.0,0.0
2017-11-08-00-00-00,39.01,39.1,38.78,39.05,17414800,0.0,0.0
2017-11-09-00-00-00,38.9,39.02,38.49,38.71,21078700,0.0,0.0
2017-11-10-00-00-00,38.75,38.75,38.44,38.55,17075000,0.0,0.0
2017-11-13-00-00-00,38.59,38.72,38.4,38.44,16673900,0.0,0.0
2017-11-14-00-00-00,38.39,38.53,37.92,37.98,20829900,0.0,0.0
2017-11-15-00-00-00,38.08,38.12,37.77,37.89,15726500,0.0,0.0
2017-11-16-00-00-00,37.98,38.55,37.89,38.46,13818000,0.0,0.0
2017-11-17-00-00-00,38.34,39.32,38.33,39.02,18933200,0.0,0.0
2017-11-20-00-00-00,39.34,39.81,39.08,39.69,18227400,0.0,0.0
2017-11-21-00-00-00,39.81,39.9,39.52,39.67,13598000,0.0,0.0
2017-11-22-00-00-00,39.73,40.73,39.72,40.46,15825100,0.0,0.0
2017-11-24-00-00-00,40.42,40.53,40.24,40.38,5097200,0.0,0.0
2017-11-27-00-00-00,40.69,41.15,40.67,40.94,17548300,0.0,0.0
2017-11-28-00-00-00,40.97,41.95,40.83,41.94,20982500,0.0,0.0
2017-11-29-00-00-00,41.95,43.37,41.95,42.86,31034500,0.0,0.0
2017-11-30-00-00-00,42.95,43.89,42.94,43.71,33268500,0.0,0.0
