,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,297000000.0,428000000.0,42000000.0,80000000.0,1320000000.0
Change To Liabilities,136000000.0,220000000.0,-455000000.0,2000000.0,175000000.0
Total Cashflows From Investing Activities,-1257000000.0,-1207000000.0,-8421000000.0,-1265000000.0,-1851000000.0
Net Borrowings,238000000.0,429000000.0,3505000000.0,-1686000000.0,2451000000.0
Total Cash From Financing Activities,-245000000.0,3053000000.0,2776000000.0,-834000000.0,1916000000.0
Change To Operating Activities,-263000000.0,203000000.0,-168000000.0,22000000.0,-2292000000.0
Net Income,1792000000.0,368000000.0,791000000.0,-773000000.0,1486000000.0
Change In Cash,-85000000.0,3982000000.0,-4007000000.0,-104000000.0,87000000.0
Total Cash From Operating Activities,1417000000.0,2136000000.0,1638000000.0,1995000000.0,22000000.0
Depreciation,1049000000.0,699000000.0,954000000.0,1034000000.0,1103000000.0
Other Cashflows From Investing Activities,4000000.0,16000000.0,34000000.0,1251000000.0,-12000000.0
Dividends Paid,-461000000.0,-510000000.0,-695000000.0,-529000000.0,-492000000.0
Change To Inventory,-7000000.0,1000000.0,-52000000.0,9000000.0,-140000000.0
Change To Account Receivables,-216000000.0,-154000000.0,226000000.0,90000000.0,-98000000.0
Other Cashflows From Financing Activities,-22000000.0,-450000000.0,-34000000.0,-14000000.0,-43000000.0
Change To Netincome,-1128000000.0,220000000.0,177000000.0,1432000000.0,-506000000.0
Capital Expenditures,-1426000000.0,-1651000000.0,-2506000000.0,-2596000000.0,-3164000000.0
Issuance Of Stock,1844000000.0,1844000000.0,672000000.0,672000000.0,
