,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-10238000.0,-67788000.0,-387003000.0,-207372000.0,-294472000.0
Change To Liabilities,56067000.0,24481000.0,14866000.0,122567000.0,-29201000.0
Total Cashflows From Investing Activities,-3230516000.0,-2437046000.0,-3274288000.0,-4129275000.0,-3447374000.0
Net Borrowings,1827810000.0,1406023000.0,991960000.0,2403509000.0,2300415000.0
Total Cash From Financing Activities,1213454000.0,729937000.0,1172450000.0,2594590000.0,1440832000.0
Change To Operating Activities,91545000.0,78226000.0,-11603000.0,-9591000.0,5569000.0
Issuance Of Stock,868550000.0,868550000.0,868550000.0,949659000.0,
Net Income,987996000.0,1033000000.0,909053000.0,1205167000.0,1220527000.0
Change In Cash,-20860000.0,123434000.0,-92261000.0,147887000.0,-43942000.0
Total Cash From Operating Activities,1996202000.0,1830543000.0,2009577000.0,1682572000.0,1962600000.0
Depreciation,773802000.0,819930000.0,885278000.0,981380000.0,1103008000.0
Other Cashflows From Investing Activities,5479000.0,6754000.0,24204000.0,23809000.0,22178000.0
Dividends Paid,-602083000.0,-640110000.0,-663239000.0,-744665000.0,-805439000.0
Change To Inventory,-9223000.0,-831000.0,-8074000.0,-15404000.0,-1859000.0
Change To Account Receivables,-117155000.0,-141433000.0,-98716000.0,-351843000.0,-135505000.0
Other Cashflows From Financing Activities,-12273000.0,-35976000.0,-24821000.0,-13913000.0,-54144000.0
Change To Netincome,70900000.0,-167086000.0,139522000.0,-471202000.0,-321283000.0
Capital Expenditures,-2348105000.0,-2569936000.0,-2911489000.0,-4056248000.0,-3175080000.0
