,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,159260000.0,136781000.0,30965000.0,23856000.0,154895000.0
Capital Surplus,7492658000.0,7725857000.0,7827697000.0,8192507000.0,8143093000.0
Total Liab,11405296000.0,11289349000.0,10087120000.0,8667400000.0,10062667000.0
Total Stockholder Equity,3445664000.0,3573937000.0,5840816000.0,5350859000.0,5053887000.0
Minority Interest,1654986000.0,1426214000.0,1467863000.0,1021224000.0,967575000.0
Deferred Long Term Liab,403492000.0,400313000.0,353986000.0,372919000.0,391693000.0
Total Assets,17397934000.0,17180794000.0,18287013000.0,16221822000.0,17266588000.0
Common Stock,7577000.0,7600000.0,7618000.0,7633000.0,7648000.0
Other Current Assets,98514000.0,245616000.0,501037000.0,234102000.0,307273000.0
Other Liab,749268000.0,955955000.0,1253001000.0,324159000.0,380521000.0
Treasury Stock,-4054571000.0,-4159520000.0,-1994499000.0,-2849281000.0,-3096854000.0
Other Assets,844225000.0,1749916000.0,1619966000.0,806924000.0,805473000.0
Cash,1817655000.0,570916000.0,1515012000.0,1624482000.0,1760225000.0
Total Current Liabilities,420466000.0,430976000.0,838341000.0,449212000.0,634577000.0
Deferred Long Term Asset Charges,69209000.0,109949000.0,57226000.0,15017000.0,8582000.0
Other Stockholder Equity,-4054571000.0,-4159520000.0,-1994499000.0,-2849281000.0,-3096854000.0
Property Plant Equipment,11871012000.0,12612015000.0,9522640000.0,9285862000.0,10178695000.0
Total Current Assets,2929052000.0,1852018000.0,2858315000.0,2610334000.0,2822406000.0
Long Term Investments,1594385000.0,830064000.0,4255127000.0,3494846000.0,3305119000.0
Net Tangible Assets,3286404000.0,3437156000.0,5809851000.0,5327003000.0,4898992000.0
Net Receivables,985411000.0,1008453000.0,837939000.0,751733000.0,735979000.0
Long Term Debt,10235562000.0,9902418000.0,7497524000.0,7515031000.0,8698443000.0
Accounts Payable,415794000.0,430976000.0,440049000.0,427202000.0,613497000.0
Other Current Liab,3620000.0,,398292000.0,,
Short Long Term Debt,1052000.0,,,,
