,2017-09-30,2018-09-30,2019-09-30,2020-09-30,2021-09-30
Intangible Assets,257908000.0,200202000.0,169949000.0,237570000.0,381767000.0
Capital Surplus,1609030000.0,1558403000.0,1502949000.0,1602728000.0,1718504000.0
Total Liab,1474948000.0,1454433000.0,1462590000.0,1944490000.0,2469092000.0
Total Stockholder Equity,885436000.0,874589000.0,1201998000.0,1438248000.0,2038468000.0
Deferred Long Term Liab,2000000.0,3800000.0,67900000.0,77800000.0,84900000.0
Other Current Liab,458660000.0,512353000.0,417987000.0,428688000.0,493904000.0
Total Assets,2360384000.0,2329022000.0,2664588000.0,3382738000.0,4507560000.0
Common Stock,1153000.0,1180000.0,1149000.0,1161000.0,1172000.0
Other Current Assets,5033000.0,16108000.0,38669000.0,38331000.0,49675000.0
Retained Earnings,-650840000.0,-599409000.0,-191390000.0,-62267000.0,414656000.0
Other Liab,83633000.0,75886000.0,155301000.0,78028000.0,69404000.0
Good Will,1182772000.0,1182457000.0,1238179000.0,1625786000.0,2191887000.0
Treasury Stock,-73907000.0,-85585000.0,-110710000.0,-103374000.0,-95864000.0
Other Assets,157641000.0,200151000.0,329364000.0,394633000.0,606122000.0
Cash,280003000.0,259946000.0,269579000.0,275458000.0,326532000.0
Total Current Liabilities,678909000.0,735279000.0,638155000.0,680760000.0,779282000.0
Deferred Long Term Asset Charges,123166000.0,165566000.0,198634000.0,190963000.0,297789000.0
Other Stockholder Equity,-73907000.0,-85585000.0,-110710000.0,-103374000.0,-95864000.0
Property Plant Equipment,63600000.0,80613000.0,105531000.0,251432000.0,252574000.0
Total Current Assets,666556000.0,633784000.0,782621000.0,833447000.0,1073010000.0
Long Term Investments,31907000.0,31815000.0,38944000.0,39870000.0,2200000.0
Net Tangible Assets,-555244000.0,-508070000.0,-206130000.0,-425108000.0,-535186000.0
Short Term Investments,18408000.0,25836000.0,27891000.0,28129000.0,77540000.0
Net Receivables,313199000.0,282897000.0,393781000.0,422121000.0,549272000.0
Long Term Debt,712406000.0,643268000.0,669134000.0,1005314000.0,1439471000.0
Accounts Payable,35160000.0,53473000.0,42442000.0,24910000.0,33381000.0
