,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,141100000.0,106500000.0,133900000.0,173100000.0,259500000.0
Capital Surplus,4839600000.0,4924900000.0,4994800000.0,2741400000.0,2789500000.0
Total Liab,13185900000.0,13687500000.0,14562900000.0,14945200000.0,15975300000.0
Total Stockholder Equity,7958800000.0,7927100000.0,8118200000.0,8483900000.0,8978900000.0
Minority Interest,2300000.0,2400000.0,2700000.0,4900000.0,800000.0
Deferred Long Term Liab,46600000.0,93400000.0,118100000.0,114500000.0,128600000.0
Other Current Liab,438200000.0,459700000.0,465200000.0,481100000.0,527200000.0
Total Assets,21147000000.0,21617000000.0,22683800000.0,23434000000.0,24955000000.0
Common Stock,3500000.0,3500000.0,3500000.0,3200000.0,3200000.0
Other Current Assets,6400000.0,14700000.0,20400000.0,18500000.0,15900000.0
Retained Earnings,4152500000.0,4750500000.0,5317300000.0,5751800000.0,6475600000.0
Other Liab,3070400000.0,3322100000.0,3504200000.0,3587500000.0,3723800000.0
Good Will,11315400000.0,11400100000.0,11633400000.0,12046400000.0,12826000000.0
Treasury Stock,-1036800000.0,-1751800000.0,-2197400000.0,-12500000.0,-289400000.0
Other Assets,422000000.0,440100000.0,582000000.0,528500000.0,524000000.0
Cash,83300000.0,70500000.0,47100000.0,38200000.0,29000000.0
Total Current Liabilities,2634800000.0,2718600000.0,3064600000.0,2282000000.0,2415600000.0
Other Stockholder Equity,22600000.0,30800000.0,2200000.0,-12400000.0,-14600000.0
Property Plant Equipment,7777400000.0,8020100000.0,8627100000.0,8945000000.0,9487400000.0
Total Current Assets,1436800000.0,1564400000.0,1606000000.0,1521800000.0,1710800000.0
Long Term Investments,54300000.0,85800000.0,101400000.0,219200000.0,147300000.0
Net Tangible Assets,-3497700000.0,-3579500000.0,-3649100000.0,-3735600000.0,-4106600000.0
Net Receivables,1217300000.0,1350500000.0,1402600000.0,1328300000.0,1508400000.0
Long Term Debt,7372300000.0,7537300000.0,7671200000.0,8668400000.0,9355700000.0
Inventory,51200000.0,53100000.0,56800000.0,59100000.0,72200000.0
Accounts Payable,598100000.0,761500000.0,777900000.0,779000000.0,910000000.0
Short Long Term Debt,706700000.0,690700000.0,935900000.0,162300000.0,
