Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1982-11-01-00-00-00,0.11,0.11,0.11,0.11,765450,0.0,0.0
1982-11-02-00-00-00,0.12,0.12,0.12,0.12,2460375,0.0,0.0
1982-11-03-00-00-00,0.12,0.12,0.12,0.12,6542775,0.0,0.0
1982-11-04-00-00-00,0.12,0.12,0.12,0.12,5795550,0.0,0.0
1982-11-05-00-00-00,0.12,0.12,0.12,0.12,3298725,0.0,0.0
1982-11-08-00-00-00,0.12,0.12,0.12,0.12,729000,0.0,0.0
1982-11-09-00-00-00,0.12,0.12,0.12,0.12,1421550,0.0,0.0
1982-11-10-00-00-00,0.12,0.12,0.12,0.12,5996025,0.0,0.0
1982-11-11-00-00-00,0.12,0.12,0.12,0.12,2296350,0.0,0.0
1982-11-12-00-00-00,0.12,0.13,0.12,0.12,2970675,0.0,0.0
1982-11-15-00-00-00,0.12,0.13,0.12,0.12,1767825,0.0,0.0
1982-11-16-00-00-00,0.14,0.14,0.14,0.14,6324075,0.0,0.0
1982-11-17-00-00-00,0.14,0.15,0.14,0.14,6797925,0.0,0.0
1982-11-18-00-00-00,0.16,0.16,0.16,0.16,6469875,0.0,0.0
1982-11-19-00-00-00,0.16,0.16,0.15,0.15,6688575,0.0,0.0
1982-11-22-00-00-00,0.14,0.14,0.14,0.14,7089525,0.0,0.0
1982-11-23-00-00-00,0.14,0.14,0.14,0.14,3881925,0.0,0.0
1982-11-24-00-00-00,0.14,0.14,0.14,0.14,3262275,0.0,0.0
1982-11-26-00-00-00,0.14,0.14,0.14,0.14,637875,0.0,0.0
1982-11-29-00-00-00,0.14,0.14,0.14,0.14,1603800,0.0,0.0
1982-11-30-00-00-00,0.15,0.15,0.15,0.15,3152925,0.0,0.0
