,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
Intangible Assets,1305599000.0,1263970000.0,1224658000.0,1182890000.0,1146602000.0
Capital Surplus,2295069000.0,2361015000.0,2386790000.0,2431387000.0,2433462000.0
Total Liab,10604542000.0,10351420000.0,10450606000.0,11049372000.0,12574492000.0
Total Stockholder Equity,341925000.0,-99430000.0,-471772000.0,-730560000.0,-912762000.0
Minority Interest,675833000.0,633441000.0,610469000.0,600830000.0,583926000.0
Other Current Liab,2095979000.0,2367472000.0,2850456000.0,2695789000.0,3998722000.0
Total Assets,11622300000.0,10885431000.0,10589303000.0,10919642000.0,12245656000.0
Common Stock,2125000.0,2138000.0,2145000.0,2160000.0,2164000.0
Other Current Assets,78500000.0,64735000.0,11561000.0,50850000.0,55552000.0
Retained Earnings,-1704599000.0,-2233501000.0,-2676833000.0,-2984026000.0,-3179691000.0
Other Liab,833725000.0,416526000.0,353267000.0,535321000.0,684682000.0
Good Will,2012641000.0,2051903000.0,2129203000.0,2113694000.0,2122704000.0
Treasury Stock,-250670000.0,-229082000.0,-183874000.0,-180081000.0,-168697000.0
Other Assets,1328552000.0,1141571000.0,889543000.0,918477000.0,913337000.0
Cash,3290052000.0,2625082000.0,2537787000.0,3009487000.0,4042619000.0
Total Current Liabilities,3492296000.0,3582877000.0,3796569000.0,3815747000.0,5165300000.0
Short Long Term Debt,63885000.0,50789000.0,53415000.0,37275000.0,46481000.0
Other Stockholder Equity,-243805000.0,-222217000.0,-177009000.0,-173216000.0,-161832000.0
Property Plant Equipment,2542314000.0,2568130000.0,2525637000.0,2445983000.0,2431662000.0
Total Current Assets,4433194000.0,3859857000.0,3649768000.0,4096098000.0,5423251000.0
Long Term Investments,,,170494000.0,162500000.0,208100000.0
Net Tangible Assets,-2976315000.0,-3415303000.0,-3825633000.0,-4027144000.0,-4182068000.0
Net Receivables,618580000.0,564873000.0,501290000.0,467792000.0,646705000.0
Long Term Debt,4866331000.0,4884912000.0,4850896000.0,5289891000.0,5295207000.0
Accounts Payable,124806000.0,88869000.0,86356000.0,72913000.0,90360000.0
Inventory,,,22000000.0,,
