Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-24,15.0,15.0,15.0,15.0,0,0,0
2020-09-01,17.95,17.95,17.95,17.95,0,0,0
2020-09-10,13.95,13.95,13.95,13.95,3,0,0
2020-09-23,9.45,9.45,9.45,9.45,5,0,0
2020-10-12,12.12,12.12,12.12,12.12,2,0,0
2020-10-14,12.75,12.75,11.85,11.85,4,0,0
2020-10-20,14.3,14.3,14.3,14.3,6,0,0
2020-10-22,13.55,13.55,13.55,13.55,2,0,0
2020-10-29,17.7,17.7,17.48,17.56,20,0,0
2020-11-03,19.9,19.9,19.9,19.9,1,0,0
2020-11-05,29.45,29.45,29.45,29.45,2,0,0
2020-11-10,23.95,23.95,23.95,23.95,0,0,0
