,2018-02-04,2019-02-03,2020-02-02,2021-01-31,2022-01-30
Intangible Assets,3726600000.0,3569200000.0,3480700000.0,3518200000.0,3307000000.0
Capital Surplus,2941200000.0,3017300000.0,3075400000.0,3129400000.0,3198400000.0
Total Liab,6347300000.0,6035700000.0,7821500000.0,8566600000.0,7108000000.0
Total Stockholder Equity,5536400000.0,5827800000.0,5811500000.0,4730300000.0,5288800000.0
Other Current Liab,102500000.0,70800000.0,140800000.0,110500000.0,46600000.0
Total Assets,11885700000.0,11863700000.0,13631000000.0,13293500000.0,12396800000.0
Common Stock,84900000.0,85400000.0,85900000.0,86300000.0,87100000.0
Other Current Assets,63600000.0,80300000.0,350000000.0,50400000.0,128400000.0
Retained Earnings,3625200000.0,4350100000.0,4753000000.0,3613200000.0,4562800000.0
Other Liab,1398400000.0,1320800000.0,1224200000.0,1030400000.0,783300000.0
Good Will,3834700000.0,3670500000.0,3677600000.0,2954300000.0,2828900000.0
Treasury Stock,-1114900000.0,-1625000000.0,-2102800000.0,-2098600000.0,-2559500000.0
Other Assets,184100000.0,193800000.0,199600000.0,205800000.0,186800000.0
Cash,493900000.0,452000000.0,503400000.0,1651400000.0,1242500000.0
Total Current Liabilities,1871600000.0,1893900000.0,2361100000.0,2582400000.0,2787500000.0
Deferred Long Term Asset Charges,25400000.0,40500000.0,40300000.0,57200000.0,46100000.0
Short Long Term Debt,100000.0,1200000.0,19300000.0,44300000.0,34800000.0
Other Stockholder Equity,-321500000.0,-507900000.0,-640100000.0,-519100000.0,-612700000.0
Property Plant Equipment,899800000.0,984500000.0,2702600000.0,2507500000.0,2255100000.0
Total Current Assets,3030800000.0,3238600000.0,3394200000.0,3943700000.0,3653700000.0
Long Term Investments,209700000.0,207100000.0,176300000.0,164000000.0,165300000.0
Net Tangible Assets,-2024900000.0,-1411900000.0,-1346800000.0,-1742200000.0,-847100000.0
Net Receivables,696400000.0,803800000.0,765100000.0,666600000.0,765300000.0
Long Term Debt,3061300000.0,2821000000.0,2694300000.0,3515200000.0,2317600000.0
Inventory,1591300000.0,1732400000.0,1615700000.0,1417100000.0,1348500000.0
Accounts Payable,889800000.0,924200000.0,882800000.0,1124200000.0,1220800000.0
Minority Interest,2000000.0,200000.0,-2000000.0,-3400000.0,
Deferred Long Term Liab,8000000.0,,,,
