Date,Open,High,Low,Close,Adj Close,Volume
2005-11-01-00-00-00,185.235687,191.233215,183.81601,188.981644,188.981644,32834800
2005-11-02-00-00-00,190.137314,191.781158,187.880783,189.13108799999998,189.13108799999998,21209900
2005-11-03-00-00-00,190.490997,192.568207,189.977921,192.254379,192.254379,14952500
2005-11-04-00-00-00,194.261856,195.163483,192.00531,194.486023,194.486023,17715900
2005-11-07-00-00-00,196.812302,197.992874,195.342804,196.777435,196.777435,19254800
2005-11-08-00-00-00,196.38888500000002,197.05638100000002,193.564468,194.222015,194.222015,15854100
2005-11-09-00-00-00,192.61303700000002,193.42001299999998,188.309174,188.867081,188.867081,21012200
2005-11-10-00-00-00,188.473557,194.944305,188.010284,194.819763,194.819763,18325700
2005-11-11-00-00-00,196.82226599999998,197.708939,193.698975,194.471069,194.471069,14180700
2005-11-14-00-00-00,195.327866,198.36647,195.033966,197.743805,197.743805,15674300
2005-11-15-00-00-00,196.453644,197.758759,194.745041,195.666595,195.666595,17314400
2005-11-16-00-00-00,197.360245,198.680298,196.319153,198.331604,198.331604,17455400
2005-11-17-00-00-00,200.149796,201.15103100000002,199.019028,200.97171,200.97171,18493400
2005-11-18-00-00-00,200.991638,201.494751,199.178436,199.35775800000002,199.35775800000002,14103800
2005-11-21-00-00-00,198.839706,204.224518,196.0103,203.91568,203.91568,20747600
2005-11-22-00-00-00,203.561996,207.875824,202.35652199999998,207.457397,207.457397,19263800
2005-11-23-00-00-00,207.741333,211.56700099999998,207.11369299999998,210.64047200000002,210.64047200000002,20245500
2005-11-25-00-00-00,212.09501600000002,213.57446299999998,211.855911,213.50972000000002,213.50972000000002,9716400
2005-11-28-00-00-00,214.107468,214.814819,210.43125899999998,210.94931,210.94931,22099300
2005-11-29-00-00-00,211.437485,212.403854,200.319153,201.016541,201.016541,43152600
2005-11-30-00-00-00,201.375198,203.462372,197.041443,201.69898999999998,201.69898999999998,31310000
