Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02 00:00:00+00:00,1628.160034,1660.77002,1616.030029,1626.030029,1626.030029,2535400
2020-11-03 00:00:00+00:00,1631.780029,1661.699951,1616.619995,1650.209961,1650.209961,1661700
2020-11-04 00:00:00+00:00,1710.280029,1771.3649899999998,1706.030029,1749.130005,1749.130005,3570900
2020-11-05 00:00:00+00:00,1781.0,1793.640015,1750.5100100000002,1763.369995,1763.369995,2065800
2020-11-06 00:00:00+00:00,1753.949951,1772.430054,1740.3499760000002,1761.75,1761.75,1660900
2020-11-09 00:00:00+00:00,1790.9000239999998,1818.060059,1760.02002,1763.0,1763.0,2268300
2020-11-10 00:00:00+00:00,1731.089966,1763.0,1717.300049,1740.390015,1740.390015,2636100
2020-11-11 00:00:00+00:00,1750.0,1764.219971,1747.3649899999998,1752.709961,1752.709961,1264000
2020-11-12 00:00:00+00:00,1747.630005,1768.27002,1745.5999760000002,1749.839966,1749.839966,1247500
2020-11-13 00:00:00+00:00,1757.630005,1781.040039,1744.550049,1777.02002,1777.02002,1499900
2020-11-16 00:00:00+00:00,1771.699951,1799.069946,1767.689941,1781.380005,1781.380005,1246800
2020-11-17 00:00:00+00:00,1776.939941,1785.0,1767.0,1770.1500239999998,1770.1500239999998,1147100
2020-11-18 00:00:00+00:00,1765.22998,1773.469971,1746.140015,1746.780029,1746.780029,1173500
2020-11-19 00:00:00+00:00,1738.380005,1769.589966,1737.005005,1763.9200440000002,1763.9200440000002,1249900
2020-11-20 00:00:00+00:00,1765.209961,1774.0,1741.859985,1742.189941,1742.189941,2313500
2020-11-23 00:00:00+00:00,1749.5999760000002,1753.9000239999998,1717.719971,1734.859985,1734.859985,2161600
2020-11-24 00:00:00+00:00,1730.5,1771.5999760000002,1727.689941,1768.880005,1768.880005,1578000
2020-11-25 00:00:00+00:00,1772.890015,1778.540039,1756.540039,1771.430054,1771.430054,1045800
2020-11-27 00:00:00+00:00,1773.089966,1804.0,1772.439941,1793.189941,1793.189941,884900
2020-11-30 00:00:00+00:00,1781.18396,1788.064941,1755.0,1760.7399899999998,1760.7399899999998,1823800
