Date,Open,High,Low,Close,Adj Close,Volume
2005-05-02-00-00-00,110.610405,111.432327,109.69384,110.72995800000001,110.72995800000001,19607900
2005-05-03-00-00-00,110.51078000000001,113.64901699999999,110.246765,112.672676,112.672676,35693600
2005-05-04-00-00-00,113.190735,114.51078799999999,113.07616399999999,113.82336399999998,113.82336399999998,24257500
2005-05-05-00-00-00,113.883141,113.883141,112.518257,113.0662,113.0662,15075400
2005-05-06-00-00-00,113.773552,114.19696,112.812149,113.584259,113.584259,13578400
2005-05-09-00-00-00,113.57429499999999,113.82336399999998,112.29409799999999,112.58798999999999,112.58798999999999,11115000
2005-05-10-00-00-00,112.31401799999999,113.47466999999999,111.940422,113.47466999999999,113.47466999999999,12739000
2005-05-11-00-00-00,114.05748700000001,115.55686200000001,113.539429,115.21315,115.21315,23043500
2005-05-12-00-00-00,114.974052,115.68139599999999,113.67392,113.932953,113.932953,17963300
2005-05-13-00-00-00,114.162094,115.113525,113.235565,114.191978,114.191978,14886500
2005-05-16-00-00-00,114.411156,115.37753300000001,113.858231,115.093597,115.093597,11405300
2005-05-17-00-00-00,114.84951799999999,116.289124,114.670189,116.12971499999999,116.12971499999999,15676300
2005-05-18-00-00-00,116.36882,119.53694899999999,116.32399,119.13346100000001,119.13346100000001,24716200
2005-05-19-00-00-00,119.721252,120.13470500000001,118.69011699999999,119.143425,119.143425,19505800
2005-05-20-00-00-00,120.154633,120.383774,119.377541,120.35388200000001,120.35388200000001,16388100
2005-05-23-00-00-00,121.125992,128.5681,120.90183300000001,127.248047,127.248047,42936800
2005-05-24-00-00-00,128.000229,132.22439599999998,126.276688,127.52201799999999,127.52201799999999,58303800
2005-05-25-00-00-00,125.89312,130.002716,124.84704599999999,129.91803000000002,129.91803000000002,36251100
2005-05-26-00-00-00,129.992752,131.387527,128.667725,129.116043,129.116043,27194600
2005-05-27-00-00-00,129.743683,132.528244,129.140945,132.503342,132.503342,24459400
2005-05-31-00-00-00,134.211945,138.68019099999998,134.182053,138.11731,138.11731,44640200
