Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-17,4.65,4.65,3.65,4.44,29,0,0
2021-05-18,4.6,4.68,4.5,4.5,8,0,0
2021-05-19,3.6,3.6,3.6,3.6,2,0,0
2021-05-20,6.05,6.55,6.05,6.3,7,0,0
2021-05-21,5.67,5.67,5.67,5.67,1,0,0
2021-05-24,5.0,5.0,5.0,5.0,1,0,0
2021-05-25,4.31,4.31,4.2,4.2,4,0,0
2021-05-26,5.4,5.4,5.4,5.4,0,0,0
2021-05-27,4.0,4.13,4.0,4.13,3,0,0
2021-05-28,4.11,5.1,3.88,3.88,6,0,0
2021-06-01,3.33,3.33,3.24,3.26,13,0,0
2021-06-02,2.93,2.93,2.7,2.73,10,0,0
2021-06-03,2.4,2.48,1.8,1.99,64,0,0
2021-06-04,2.08,2.73,2.08,2.1,487,0,0
2021-06-07,1.57,1.97,1.49,1.97,13,0,0
2021-06-08,1.46,1.61,1.45,1.61,5,0,0
2021-06-09,1.4,1.4,1.26,1.26,19,0,0
2021-06-10,1.06,1.18,0.9,0.98,93,0,0
2021-06-11,1.06,1.06,0.9,0.95,23,0,0
2021-06-14,1.18,1.68,1.06,1.44,472,0,0
2021-06-15,2.41,2.41,1.03,1.07,58,0,0
2021-06-16,1.09,1.16,1.04,1.16,23,0,0
2021-06-17,1.25,1.38,1.07,1.07,484,0,0
2021-06-18,1.3,1.81,1.16,1.56,1549,0,0
2021-06-21,1.01,1.07,0.82,1.02,1153,0,0
2021-06-22,1.06,2.55,0.85,1.87,9194,0,0
2021-06-23,1.82,3.15,1.79,2.1,20210,0,0
2021-06-24,2.8,3.51,2.21,2.77,26454,0,0
