Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1989-11-01-00-00-00,3.31,3.35,3.29,3.35,5469600,0.0,0.0
1989-11-02-00-00-00,3.35,3.35,3.26,3.3,4381600,0.0,0.0
1989-11-03-00-00-00,3.27,3.32,3.26,3.27,2679200,0.0,0.0
1989-11-06-00-00-00,3.27,3.27,3.21,3.21,3258400,0.0,0.0
1989-11-07-00-00-00,3.15,3.27,3.15,3.26,5752800,0.0,0.0
1989-11-08-00-00-00,3.31,3.34,3.3,3.33,5172800,0.0,0.0
1989-11-09-00-00-00,3.34,3.39,3.3,3.31,7496800,0.0,0.0
1989-11-10-00-00-00,3.34,3.37,3.33,3.37,5875200,0.0,0.0
1989-11-13-00-00-00,3.37,3.4,3.35,3.37,3504000,0.0,0.0
1989-11-14-00-00-00,3.35,3.38,3.33,3.33,5160000,0.0,0.0
1989-11-15-00-00-00,3.37,3.4,3.33,3.4,5020000,0.03625,0.0
1989-11-16-00-00-00,3.4,3.4,3.34,3.35,3942400,0.0,0.0
1989-11-17-00-00-00,3.36,3.38,3.34,3.34,5161600,0.0,0.0
1989-11-20-00-00-00,3.33,3.34,3.3,3.33,3201600,0.0,0.0
1989-11-21-00-00-00,3.33,3.36,3.3,3.34,4076800,0.0,0.0
1989-11-22-00-00-00,3.35,3.42,3.34,3.41,4038400,0.0,0.0
1989-11-24-00-00-00,3.44,3.45,3.41,3.44,2596800,0.0,0.0
1989-11-27-00-00-00,3.44,3.47,3.41,3.41,5193600,0.0,0.0
1989-11-28-00-00-00,3.41,3.42,3.38,3.4,4844800,0.0,0.0
1989-11-29-00-00-00,3.41,3.41,3.37,3.38,3186400,0.0,0.0
1989-11-30-00-00-00,3.41,3.45,3.39,3.42,4047200,0.0,0.0
