,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,2658400000.0,2765200000.0,2746000000.0,2783200000.0,2665700000.0
Capital Surplus,450700000.0,776200000.0,829700000.0,860200000.0,880400000.0
Total Liab,6499200000.0,6763900000.0,7311300000.0,7202200000.0,7529400000.0
Total Stockholder Equity,2681800000.0,3121100000.0,2532300000.0,2961800000.0,3032500000.0
Minority Interest,25300000.0,89300000.0,29100000.0,22400000.0,19400000.0
Other Current Liab,675200000.0,872500000.0,846800000.0,784700000.0,1075500000.0
Total Assets,9206300000.0,9974300000.0,9872700000.0,10186400000.0,10581300000.0
Common Stock,18600000.0,18600000.0,18600000.0,18600000.0,18600000.0
Other Current Assets,68700000.0,358700000.0,40900000.0,31600000.0,59100000.0
Retained Earnings,3952400000.0,4334300000.0,4188800000.0,4506400000.0,4991300000.0
Other Liab,1274300000.0,1608200000.0,1393100000.0,1292600000.0,1137400000.0
Good Will,1198900000.0,1468100000.0,1467500000.0,1468900000.0,1463300000.0
Treasury Stock,-1739900000.0,-2008000000.0,-2504800000.0,-2423400000.0,-2857800000.0
Other Assets,669700000.0,953200000.0,661000000.0,636600000.0,553300000.0
Cash,283000000.0,134400000.0,339100000.0,568900000.0,516800000.0
Total Current Liabilities,2209400000.0,2993400000.0,2723900000.0,2829000000.0,3520300000.0
Deferred Long Term Asset Charges,252700000.0,272800000.0,257400000.0,229600000.0,218500000.0
Short Long Term Debt,101200000.0,386200000.0,82800000.0,93600000.0,84500000.0
Other Stockholder Equity,-240300000.0,-308900000.0,-412000000.0,-282200000.0,-315700000.0
Property Plant Equipment,1025200000.0,756900000.0,922700000.0,919000000.0,952200000.0
Total Current Assets,3652700000.0,4030200000.0,4074800000.0,4375600000.0,4937600000.0
Long Term Investments,1400000.0,700000.0,700000.0,3100000.0,9200000.0
Net Tangible Assets,-1175500000.0,-1112200000.0,-1681200000.0,-1290300000.0,-1096500000.0
Net Receivables,2181000000.0,2365200000.0,2472700000.0,2528800000.0,2812100000.0
Long Term Debt,2993000000.0,2145000000.0,3031100000.0,2929500000.0,2731700000.0
Inventory,992500000.0,1025500000.0,1017000000.0,1095600000.0,1405700000.0
Accounts Payable,714200000.0,795500000.0,900100000.0,946700000.0,1135000000.0
Deferred Long Term Liab,67200000.0,45200000.0,,,
