Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-10,4.44,5.1,4.44,5.1,20,0,0
2021-03-12,4.6,5.27,4.6,5.27,301,0,0
2021-03-17,3.3,3.35,3.0,3.3,354,0,0
2021-03-18,3.46,3.85,3.46,3.72,200,0,0
2021-03-22,3.47,3.47,2.72,2.72,10,0,0
2021-03-23,1.5,1.5,1.39,1.41,37,0,0
2021-03-25,1.59,1.6,1.59,1.6,6,0,0
2021-03-26,1.75,1.75,1.75,1.75,0,0,0
2021-03-29,1.17,1.17,1.17,1.17,0,0,0
2021-03-30,1.1,1.28,1.1,1.19,242,0,0
2021-03-31,1.15,1.5,1.14,1.5,34,0,0
2021-04-01,2.18,2.6,2.02,2.6,672,0,0
2021-04-05,2.13,2.53,2.13,2.53,1423,0,0
2021-04-06,2.65,3.24,2.65,2.81,78,0,0
2021-04-07,2.3,2.3,1.6,1.85,1272,0,0
2021-04-08,1.8,2.3,1.76,2.03,614,0,0
2021-04-09,1.75,1.8,1.5,1.8,1403,0,0
2021-04-12,2.9,4.11,2.9,3.3,1277,0,0
2021-04-13,3.03,4.35,3.0,4.0,492,0,0
2021-04-14,4.15,4.15,3.23,3.24,36,0,0
2021-04-15,3.72,4.2,3.72,3.95,64,0,0
2021-04-16,3.52,3.96,3.15,3.94,390,0,0
2021-04-19,2.17,2.17,1.56,1.57,384,0,0
2021-04-20,1.43,1.43,0.42,0.42,25454,0,0
2021-04-21,0.31,0.54,0.27,0.3,74675,0,0
2021-04-22,0.27,0.68,0.11,0.31,464890,0,0
2021-04-23,0.3,0.75,0.26,0.74,80646,0,0
