Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-17,5.25,5.55,5.2,5.2,51,0,0
2020-08-21,5.9,5.9,5.9,5.9,1,0,0
2020-08-25,6.68,6.69,6.68,6.69,16,0,0
2020-08-26,7.4,8.75,7.4,8.45,78,0,0
2020-08-27,13.95,14.25,12.59,12.65,49,0,0
2020-08-28,14.5,14.5,13.25,13.25,201,0,0
2020-08-31,12.05,12.65,11.82,12.65,1030,0,0
2020-09-01,12.65,12.65,12.3,12.5,819,0,0
2020-09-02,13.75,15.0,13.66,14.05,577,0,0
2020-09-03,12.3,12.3,9.7,9.7,710,0,0
2020-09-04,8.57,10.0,8.3,10.0,12,0,0
2020-09-08,6.2,6.2,6.2,6.2,5,0,0
2020-09-09,6.8,7.14,6.8,7.14,3,0,0
2020-09-10,6.43,6.43,5.4,5.4,273,0,0
2020-09-11,4.97,4.97,4.45,4.45,14,0,0
2020-09-14,4.82,4.82,4.7,4.7,14,0,0
2020-09-15,4.25,4.45,4.2,4.37,50,0,0
2020-09-16,4.57,4.57,4.2,4.25,10,0,0
2020-09-17,4.1,4.1,4.1,4.1,1,0,0
2020-09-18,3.4,3.4,2.9,2.95,242,0,0
2020-09-21,3.05,3.2,3.05,3.2,19,0,0
2020-09-22,3.4,3.9,3.4,3.9,805,0,0
2020-09-23,3.5,3.61,3.5,3.61,162,0,0
2020-09-24,3.38,3.65,3.38,3.65,113,0,0
2020-09-28,3.9,3.9,3.6,3.8,1227,0,0
2020-09-29,3.5,3.5,3.45,3.45,47,0,0
2020-09-30,3.4,3.5,3.4,3.49,25,0,0
2020-10-01,4.7,4.7,4.7,4.7,110,0,0
2020-10-02,4.1,4.46,3.94,3.94,32,0,0
2020-10-05,3.95,3.95,3.95,3.95,43,0,0
2020-10-06,3.75,3.75,3.35,3.35,10,0,0
2020-10-07,3.42,3.42,3.42,3.42,1,0,0
2020-10-08,3.7,4.15,3.7,4.0,39,0,0
2020-10-09,4.38,4.38,4.38,4.38,14,0,0
2020-10-12,5.0,5.85,5.0,5.8,199,0,0
2020-10-13,5.95,6.15,5.7,5.95,244,0,0
2020-10-14,5.45,5.45,5.4,5.4,44,0,0
2020-10-15,4.28,4.55,4.2,4.55,113,0,0
2020-10-16,4.9,4.9,4.45,4.9,612,0,0
2020-10-19,4.7,4.72,3.5,3.5,942,0,0
2020-10-20,3.7,3.7,3.35,3.65,610,0,0
2020-10-21,3.75,3.75,3.75,3.75,45,0,0
2020-10-22,3.55,3.55,3.55,3.55,0,0,0
2020-10-23,3.5,3.5,3.4,3.45,36,0,0
2020-10-26,2.8,2.8,2.78,2.78,8,0,0
2020-10-27,3.25,3.5,3.25,3.35,487,0,0
2020-10-28,2.61,2.61,2.42,2.56,95,0,0
2020-10-29,2.1,2.1,1.93,2.06,9,0,0
2020-10-30,1.6,1.66,1.48,1.48,28,0,0
2020-11-02,1.29,1.29,1.25,1.25,79,0,0
2020-11-03,1.55,1.55,1.5,1.5,63,0,0
2020-11-04,1.94,2.25,1.8,2.06,521,0,0
2020-11-05,2.64,3.15,2.64,2.86,2840,0,0
2020-11-06,2.38,2.7,2.38,2.7,2,0,0
2020-11-09,3.3,3.3,2.2,2.2,278,0,0
2020-11-10,1.58,1.67,1.45,1.52,163,0,0
