,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Capital Surplus,6206000000.0,6280000000.0,6297000000.0,6325000000.0,4668000000.0
Total Liab,27362000000.0,26193000000.0,25753000000.0,23850000000.0,16161000000.0
Total Stockholder Equity,6522000000.0,7362000000.0,7713000000.0,7854000000.0,9082000000.0
Deferred Long Term Liab,1061000000.0,1002000000.0,793000000.0,628000000.0,568000000.0
Other Current Liab,811000000.0,1107000000.0,5455000000.0,5679000000.0,770000000.0
Total Assets,33903000000.0,33576000000.0,33471000000.0,31718000000.0,25243000000.0
Common Stock,449000000.0,449000000.0,449000000.0,449000000.0,449000000.0
Other Current Assets,1659000000.0,250000000.0,247000000.0,6179000000.0,132000000.0
Retained Earnings,6180000000.0,7465000000.0,8408000000.0,8070000000.0,9029000000.0
Other Liab,11414000000.0,11484000000.0,7206000000.0,7268000000.0,6398000000.0
Good Will,3411000000.0,3374000000.0,3347000000.0,3115000000.0,3130000000.0
Treasury Stock,-6313000000.0,-6832000000.0,-7441000000.0,-6990000000.0,-5064000000.0
Other Assets,8112000000.0,8089000000.0,7935000000.0,4839000000.0,3442000000.0
Cash,1018000000.0,589000000.0,511000000.0,468000000.0,1295000000.0
Total Current Liabilities,5102000000.0,4694000000.0,8646000000.0,8284000000.0,4144000000.0
Short Long Term Debt,311000000.0,174000000.0,126000000.0,16000000.0,186000000.0
Other Stockholder Equity,-4633000000.0,-4500000000.0,-4739000000.0,-4342000000.0,-1666000000.0
Property Plant Equipment,13713000000.0,13469000000.0,13829000000.0,11350000000.0,10824000000.0
Total Current Assets,8277000000.0,6996000000.0,6639000000.0,11236000000.0,7096000000.0
Long Term Investments,390000000.0,1648000000.0,1721000000.0,1178000000.0,751000000.0
Net Tangible Assets,3111000000.0,3988000000.0,4366000000.0,4739000000.0,5952000000.0
Short Term Investments,661000000.0,402000000.0,,,245000000.0
Net Receivables,3287000000.0,3916000000.0,3673000000.0,2963000000.0,3610000000.0
Long Term Debt,10846000000.0,9952000000.0,9509000000.0,7981000000.0,5327000000.0
Inventory,2313000000.0,2241000000.0,2208000000.0,1626000000.0,1814000000.0
Accounts Payable,2458000000.0,2413000000.0,2423000000.0,2035000000.0,2606000000.0
Minority Interest,19000000.0,21000000.0,5000000.0,14000000.0,
