,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-310000000.0,-196000000.0,-966000000.0,-232000000.0,125000000.0
Change To Liabilities,73000000.0,21000000.0,-198000000.0,-19000000.0,387000000.0
Total Cashflows From Investing Activities,-3403000000.0,-68000000.0,-1714000000.0,-911000000.0,-2305000000.0
Net Borrowings,-2196000000.0,160000000.0,-3188000000.0,-108000000.0,-872000000.0
Total Cash From Financing Activities,-1681000000.0,-1824000000.0,-6185000000.0,-2638000000.0,-3465000000.0
Change To Operating Activities,123000000.0,30000000.0,11000000.0,-83000000.0,20000000.0
Net Income,183000000.0,1609000000.0,2190000000.0,119000000.0,1784000000.0
Change In Cash,-461000000.0,3005000000.0,-3122000000.0,1000000000.0,-62000000.0
Total Cash From Operating Activities,4601000000.0,5043000000.0,4748000000.0,4550000000.0,5708000000.0
Depreciation,2261000000.0,2376000000.0,2485000000.0,2164000000.0,2135000000.0
Other Cashflows From Investing Activities,-19000000.0,-31000000.0,-8000000.0,-25000000.0,-8000000.0
Dividends Paid,-1276000000.0,-1774000000.0,-2174000000.0,-2441000000.0,-2525000000.0
Change To Inventory,-90000000.0,15000000.0,4000000.0,16000000.0,-202000000.0
Change To Account Receivables,-78000000.0,-45000000.0,98000000.0,88000000.0,-265000000.0
Other Cashflows From Financing Activities,1556000000.0,-137000000.0,-972000000.0,-53000000.0,-68000000.0
Change To Netincome,2159000000.0,659000000.0,300000000.0,2358000000.0,1847000000.0
Capital Expenditures,-3192000000.0,-2943000000.0,-2349000000.0,-1723000000.0,-2828000000.0
Issuance Of Stock,485000000.0,200000000.0,151000000.0,14000000.0,
Repurchase Of Stock,-250000000.0,-273000000.0,-2000000.0,-50000000.0,
Effect Of Exchange Rate,22000000.0,-146000000.0,29000000.0,-1000000.0,
