Date,Open,High,Low,Close,Adj Close,Volume
2006-12-01-00-00-00,69.724998,69.730003,68.894997,69.43,52.516376,248000
2006-12-04-00-00-00,69.589996,70.20500200000001,69.58000200000001,70.110001,53.030727,360600
2006-12-05-00-00-00,70.239998,70.425003,70.084999,70.364998,53.223625,237400
2006-12-06-00-00-00,70.375,70.464996,70.160004,70.324997,53.19335600000001,197000
2006-12-07-00-00-00,70.510002,70.559998,70.0,70.010002,52.955096999999995,159200
2006-12-08-00-00-00,70.065002,70.385002,69.83000200000001,70.129997,53.04585600000001,204000
2006-12-11-00-00-00,70.220001,70.415001,70.089996,70.279999,53.159317,209600
2006-12-12-00-00-00,70.290001,70.305,69.815002,70.16999799999999,53.076115,186000
2006-12-13-00-00-00,70.519997,70.519997,70.139999,70.290001,53.166889000000005,281000
2006-12-14-00-00-00,70.370003,70.910004,70.349998,70.824997,53.57154499999999,280400
2006-12-15-00-00-00,71.144997,71.144997,70.805,70.845001,53.586674,309000
2006-12-18-00-00-00,71.025002,71.084999,70.449997,70.555,53.367332,274600
2006-12-19-00-00-00,70.400002,70.764999,70.114998,70.654999,53.442966000000006,305800
2006-12-20-00-00-00,70.75,70.879997,70.57,70.625,53.420265,228800
2006-12-21-00-00-00,70.745003,70.79499799999999,70.199997,70.349998,53.21226899999999,406800
2006-12-22-00-00-00,70.074997,70.074997,69.595001,69.599998,52.91273100000001,409200
2006-12-26-00-00-00,69.68,70.019997,69.629997,70.004997,53.220627,219400
2006-12-27-00-00-00,70.230003,70.535004,70.230003,70.485001,53.58556,274000
2006-12-28-00-00-00,70.540001,70.540001,70.264999,70.385002,53.509525,358400
2006-12-29-00-00-00,70.425003,70.514999,70.0,70.105003,53.296642000000006,433800
