Date,Open,High,Low,Close,Adj Close,Volume
2016-09-01-00-00-00,111.769997,111.889999,110.970001,111.709999,102.606499,1670900
2016-09-02-00-00-00,112.190002,112.510002,111.91999799999999,112.279999,103.13005799999999,1563200
2016-09-06-00-00-00,112.459999,112.620003,112.019997,112.599998,103.42395,4111700
2016-09-07-00-00-00,112.540001,112.75,112.290001,112.75,103.561737,1590000
2016-09-08-00-00-00,112.57,112.66999799999999,112.260002,112.459999,103.29538000000001,1152400
2016-09-09-00-00-00,111.720001,111.730003,109.650002,109.660004,100.723557,3337400
2016-09-12-00-00-00,109.190002,111.400002,109.050003,111.190002,102.128883,3043500
2016-09-13-00-00-00,109.949997,110.010002,108.57,108.91999799999999,100.531181,5122100
2016-09-14-00-00-00,109.050003,109.709999,108.610001,108.93,100.540428,2041600
2016-09-15-00-00-00,108.860001,110.25,108.739998,110.050003,101.57416500000001,2960400
2016-09-16-00-00-00,109.75,109.769997,109.220001,109.610001,101.16804499999999,2779400
2016-09-19-00-00-00,110.190002,110.5,109.519997,109.769997,101.31572,3430200
2016-09-20-00-00-00,110.290001,110.33000200000001,109.690002,109.720001,101.26956899999999,1603400
2016-09-21-00-00-00,110.110001,111.08000200000001,109.709999,110.980003,102.432526,1971800
2016-09-22-00-00-00,111.629997,111.91999799999999,111.529999,111.790001,103.180145,1525300
2016-09-23-00-00-00,111.589996,111.68,111.110001,111.150002,102.589424,1531900
2016-09-26-00-00-00,110.639999,110.870003,110.209999,110.269997,101.777206,2136700
2016-09-27-00-00-00,110.230003,110.949997,109.989998,110.900002,102.358696,1292400
2016-09-28-00-00-00,111.059998,111.599998,110.459999,111.550003,102.95863299999999,1439800
2016-09-29-00-00-00,111.480003,111.620003,110.16999799999999,110.459999,101.95257600000001,2037100
2016-09-30-00-00-00,110.970001,111.709999,110.75,111.33000200000001,102.755585,1722500
