Date,Open,High,Low,Close,Adj Close,Volume
2016-10-03-00-00-00,111.089996,111.230003,110.629997,110.989998,102.441757,2207600
2016-10-04-00-00-00,111.120003,111.220001,110.099998,110.489998,101.980263,2701100
2016-10-05-00-00-00,110.779999,111.220001,110.589996,110.91999799999999,102.37715899999999,2119000
2016-10-06-00-00-00,110.75,111.089996,110.389999,110.959999,102.414078,1067600
2016-10-07-00-00-00,111.150002,111.230003,110.059998,110.540001,102.02642800000001,1770400
2016-10-10-00-00-00,110.540001,111.440002,110.540001,111.139999,102.580208,1135000
2016-10-11-00-00-00,110.940002,110.949997,109.239998,109.660004,101.21419499999999,1996900
2016-10-12-00-00-00,109.779999,110.129997,109.459999,109.790001,101.33419,1849100
2016-10-13-00-00-00,109.010002,109.720001,108.480003,109.400002,100.974213,1986200
2016-10-14-00-00-00,110.0,110.32,109.360001,109.370003,100.946526,2673900
2016-10-17-00-00-00,109.379997,109.540001,108.940002,109.059998,100.66040799999999,2507700
2016-10-18-00-00-00,109.91999799999999,110.029999,109.5,109.699997,101.25110600000001,1635200
2016-10-19-00-00-00,109.940002,110.25,109.620003,110.050003,101.57416500000001,1408200
2016-10-20-00-00-00,109.900002,110.16999799999999,109.41999799999999,109.839996,101.380325,2017000
2016-10-21-00-00-00,109.410004,109.900002,109.199997,109.800003,101.343422,1234400
2016-10-24-00-00-00,110.389999,110.599998,110.129997,110.349998,101.85105899999999,2004700
2016-10-25-00-00-00,110.25,110.33000200000001,109.790001,109.879997,101.417244,2079100
2016-10-26-00-00-00,109.470001,109.970001,109.260002,109.550003,101.11267099999999,1827200
2016-10-27-00-00-00,110.0,110.0,109.08000200000001,109.18,100.771156,1597800
2016-10-28-00-00-00,109.110001,109.559998,108.470001,108.82,100.43888100000001,2868100
2016-10-31-00-00-00,109.050003,109.209999,108.809998,108.889999,100.50349399999999,1913600
