Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-24,0.36,0.36,0.36,0.36,1,0,0
2020-12-28,0.35,0.48,0.24,0.4,16082,0,0
2020-12-29,0.38,0.4,0.33,0.4,900,0,0
2020-12-30,0.3,0.39,0.3,0.39,3,0,0
2020-12-31,0.33,0.34,0.32,0.34,37,0,0
2021-01-04,0.34,0.34,0.31,0.33,27,0,0
2021-01-05,0.35,0.36,0.32,0.32,14,0,0
2021-01-06,0.47,0.47,0.33,0.34,9,0,0
2021-01-07,0.37,0.4,0.37,0.4,3,0,0
2021-01-08,0.3,0.3,0.3,0.3,1,0,0
2021-01-11,0.35,0.41,0.35,0.41,339,0,0
2021-01-12,0.38,0.38,0.37,0.37,12,0,0
2021-01-14,0.11,0.12,0.11,0.12,7,0,0
2021-01-19,0.12,0.12,0.12,0.12,3,0,0
2021-01-20,0.1,0.11,0.1,0.1,134,0,0
2021-01-21,0.07,0.07,0.07,0.07,11,0,0
2021-01-22,0.07,0.07,0.03,0.03,27,0,0
2021-01-25,0.04,0.04,0.04,0.04,22,0,0
2021-01-26,0.03,0.03,0.03,0.03,2,0,0
2021-01-27,0.05,0.05,0.05,0.05,1,0,0
2021-02-05,0.03,0.03,0.03,0.03,1,0,0
