,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,507000000.0,591000000.0,789000000.0,668000000.0,2511000000.0
Capital Surplus,8376000000.0,8510000000.0,8501000000.0,8517000000.0,8531000000.0
Total Liab,21309000000.0,11843000000.0,10853000000.0,13222000000.0,19582000000.0
Total Stockholder Equity,-346000000.0,-1234000000.0,1658000000.0,1680000000.0,3600000000.0
Other Current Liab,1491000000.0,783000000.0,813000000.0,518000000.0,4232000000.0
Total Assets,23355000000.0,10628000000.0,12531000000.0,14902000000.0,23182000000.0
Common Stock,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
Other Current Assets,1963000000.0,1282000000.0,1108000000.0,668000000.0,5946000000.0
Retained Earnings,-6268000000.0,-6022000000.0,-1616000000.0,-1403000000.0,464000000.0
Other Liab,8770000000.0,2996000000.0,2208000000.0,2338000000.0,3465000000.0
Good Will,539000000.0,573000000.0,579000000.0,579000000.0,1795000000.0
Treasury Stock,-2458000000.0,-3726000000.0,-5231000000.0,-5438000000.0,-5399000000.0
Other Assets,11685000000.0,2382000000.0,4630000000.0,4425000000.0,5912000000.0
Cash,770000000.0,563000000.0,345000000.0,3905000000.0,250000000.0
Total Current Liabilities,3354000000.0,2398000000.0,2359000000.0,1915000000.0,7915000000.0
Deferred Long Term Asset Charges,6000000.0,46000000.0,3286000000.0,3066000000.0,2155000000.0
Other Stockholder Equity,-72000000.0,-94000000.0,-192000000.0,-206000000.0,-126000000.0
Property Plant Equipment,5974000000.0,3048000000.0,3057000000.0,2848000000.0,1959000000.0
Total Current Assets,4437000000.0,3600000000.0,3088000000.0,6028000000.0,10841000000.0
Long Term Investments,213000000.0,434000000.0,388000000.0,354000000.0,164000000.0
Net Tangible Assets,-1392000000.0,-2398000000.0,290000000.0,433000000.0,-706000000.0
Net Receivables,1080000000.0,1024000000.0,1007000000.0,871000000.0,3752000000.0
Long Term Debt,9185000000.0,6448000000.0,5803000000.0,8688000000.0,7957000000.0
Inventory,453000000.0,412000000.0,383000000.0,327000000.0,498000000.0
Accounts Payable,741000000.0,863000000.0,722000000.0,649000000.0,2274000000.0
Minority Interest,2392000000.0,19000000.0,20000000.0,,
Short Long Term Debt,205000000.0,72000000.0,88000000.0,,
