,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,170000000.0,-609000000.0,1094000000.0,112000000.0,438000000.0
Change To Liabilities,998000000.0,-494000000.0,-109000000.0,-3576000000.0,5475000000.0
Total Cashflows From Investing Activities,-8320000000.0,-12290000000.0,-11458000000.0,-6965000000.0,-5865000000.0
Net Borrowings,-7461000000.0,-4502000000.0,-7846000000.0,7470000000.0,-12936000000.0
Total Cash From Financing Activities,-14554000000.0,-13699000000.0,-19758000000.0,-3736000000.0,-23113000000.0
Change To Operating Activities,-449000000.0,269000000.0,110000000.0,-39000000.0,-280000000.0
Issuance Of Stock,1117000000.0,38000000.0,38000000.0,38000000.0,38000000.0
Net Income,9195000000.0,14824000000.0,2924000000.0,-5543000000.0,15625000000.0
Change In Cash,-2471000000.0,4538000000.0,-3570000000.0,-174000000.0,58000000.0
Effect Of Exchange Rate,65000000.0,-91000000.0,332000000.0,-50000000.0,-151000000.0
Total Cash From Operating Activities,20338000000.0,30618000000.0,27314000000.0,10577000000.0,29187000000.0
Depreciation,18367000000.0,19017000000.0,18546000000.0,17383000000.0,17545000000.0
Other Cashflows From Investing Activities,-16000000.0,111000000.0,-1245000000.0,-1419000000.0,401000000.0
Dividends Paid,-8132000000.0,-8502000000.0,-8959000000.0,-9651000000.0,-10179000000.0
Change To Inventory,-267000000.0,-424000000.0,7000000.0,284000000.0,-530000000.0
Change To Account Receivables,-915000000.0,437000000.0,1852000000.0,2423000000.0,-7548000000.0
Other Cashflows From Financing Activities,-78000000.0,-91000000.0,-18000000.0,-24000000.0,-36000000.0
Change To Netincome,-7122000000.0,-2923000000.0,3917000000.0,341000000.0,-2323000000.0
Capital Expenditures,-13404000000.0,-13792000000.0,-14116000000.0,-8922000000.0,-8056000000.0
Repurchase Of Stock,-604000000.0,-604000000.0,-2935000000.0,-1531000000.0,
