,2017-12-30,2018-12-29,2019-12-28,2020-12-26,2021-12-25
Investments,-147367000.0,-52240000.0,-348628000.0,-46153000.0,-560801000.0
Change To Liabilities,81514000.0,180606000.0,160851000.0,224273000.0,84708000.0
Total Cashflows From Investing Activities,-342276000.0,-192954000.0,-424373000.0,-115019000.0,-677217000.0
Net Borrowings,444093000.0,301006000.0,-1188115000.0,-64713000.0,164322000.0
Total Cash From Financing Activities,-112551000.0,-603776000.0,-215980000.0,-187185000.0,-332957000.0
Change To Operating Activities,-101024000.0,-165645000.0,-57291000.0,-6479000.0,9060000.0
Net Income,406299000.0,535881000.0,694734000.0,403794000.0,631232000.0
Change In Cash,112277000.0,-94449000.0,25888000.0,315088000.0,-303220000.0
Repurchase Of Stock,-494832000.0,-218023000.0,-535814000.0,-88088000.0,-408682000.0
Effect Of Exchange Rate,21589000.0,17575000.0,12154000.0,18382000.0,-2626000.0
Total Cash From Operating Activities,545515000.0,684706000.0,654087000.0,598910000.0,709580000.0
Depreciation,133855000.0,143630000.0,184942000.0,185538000.0,209528000.0
Other Cashflows From Investing Activities,-132505000.0,-69431000.0,474000.0,-20037000.0,-37401000.0
Change To Inventory,-143155000.0,-41042000.0,14702000.0,-31817000.0,-295131000.0
Change To Account Receivables,-128498000.0,-127201000.0,-72689000.0,-189349000.0,4162000.0
Other Cashflows From Financing Activities,-67078000.0,-689835000.0,1146825000.0,-34384000.0,-88597000.0
Change To Netincome,296524000.0,158477000.0,-271162000.0,12950000.0,66021000.0
Capital Expenditures,-62404000.0,-71283000.0,-76219000.0,-48829000.0,-79015000.0
Issuance Of Stock,5266000.0,3076000.0,361124000.0,,
