,2017-11-30,2018-11-30,2019-11-30,2020-11-30,2021-11-30
Intangible Assets,3071100000.0,2916900000.0,2923400000.0,3355400000.0,3593600000.0
Total Liab,7814900000.0,7074200000.0,6905400000.0,8149700000.0,8480300000.0
Total Stockholder Equity,2559900000.0,3170900000.0,3444200000.0,3926100000.0,4411000000.0
Minority Interest,11000000.0,11300000.0,12500000.0,13900000.0,14500000.0
Other Current Liab,4700000.0,,86000000.0,117700000.0,109800000.0
Total Assets,10385800000.0,10256400000.0,10362100000.0,12089700000.0,12905800000.0
Common Stock,1672900000.0,1770600000.0,1888600000.0,1981300000.0,2055100000.0
Other Current Assets,49400000.0,51700000.0,54700000.0,60900000.0,70600000.0
Retained Earnings,1166500000.0,1760200000.0,2055800000.0,2415600000.0,2782400000.0
Other Liab,1423700000.0,1019600000.0,1125200000.0,1245900000.0,1177100000.0
Good Will,4490100000.0,4527900000.0,4505200000.0,4986300000.0,5335800000.0
Treasury Stock,-279500000.0,-359900000.0,-500200000.0,-470800000.0,-426500000.0
Other Assets,107900000.0,102200000.0,120300000.0,176300000.0,202200000.0
Cash,186800000.0,96600000.0,155400000.0,423600000.0,351700000.0
Total Current Liabilities,1947300000.0,2001700000.0,2154400000.0,3046500000.0,3223800000.0
Short Long Term Debt,328100000.0,83500000.0,90900000.0,256800000.0,762800000.0
Other Stockholder Equity,-279500000.0,-359900000.0,-500200000.0,-470800000.0,-426500000.0
Property Plant Equipment,809100000.0,941500000.0,952600000.0,1165200000.0,1277100000.0
Total Current Assets,1617000000.0,1479900000.0,1550200000.0,2083600000.0,2195800000.0
Long Term Investments,290600000.0,288000000.0,310400000.0,322900000.0,301300000.0
Net Tangible Assets,-5001300000.0,-4273900000.0,-3984400000.0,-4415600000.0,-4518400000.0
Net Receivables,555100000.0,518100000.0,502900000.0,528500000.0,549500000.0
Long Term Debt,4443900000.0,3914300000.0,3494900000.0,3630000000.0,3855100000.0
Inventory,793300000.0,786300000.0,801200000.0,1032600000.0,1182300000.0
Accounts Payable,639900000.0,710000000.0,846900000.0,1032300000.0,1064200000.0
