,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,2800700000.0,2420300000.0,2176000000.0,2504000000.0,2319000000.0
Capital Surplus,6543900000.0,6522300000.0,6587000000.0,6604000000.0,6606000000.0
Total Liab,3746600000.0,3554000000.0,3508000000.0,4372000000.0,4177000000.0
Total Stockholder Equity,6616300000.0,5121100000.0,5093000000.0,4967000000.0,5042000000.0
Minority Interest,11600000.0,11900000.0,2000000.0,3000000.0,1000000.0
Other Current Liab,163000000.0,156400000.0,145000000.0,193000000.0,157000000.0
Total Assets,10374500000.0,8687000000.0,8603000000.0,9342000000.0,9220000000.0
Common Stock,2600000.0,2600000.0,3000000.0,3000000.0,3000000.0
Other Current Assets,120700000.0,144600000.0,130000000.0,102000000.0,131000000.0
Retained Earnings,2316200000.0,1225900000.0,1404000000.0,1233000000.0,1560000000.0
Other Liab,1180400000.0,975800000.0,949000000.0,947000000.0,924000000.0
Good Will,4539200000.0,3431300000.0,3397000000.0,3986000000.0,3976000000.0
Treasury Stock,-2246400000.0,-2629700000.0,-2901000000.0,-2873000000.0,-3127000000.0
Other Assets,156100000.0,76800000.0,69000000.0,94000000.0,122000000.0
Cash,320600000.0,309600000.0,405000000.0,438000000.0,339000000.0
Total Current Liabilities,954500000.0,1013300000.0,995000000.0,1317000000.0,1186000000.0
Deferred Long Term Asset Charges,43800000.0,18600000.0,12000000.0,49000000.0,36000000.0
Other Stockholder Equity,-291000000.0,-478700000.0,-600000000.0,-464000000.0,-592000000.0
Property Plant Equipment,876000000.0,870600000.0,961000000.0,967000000.0,966000000.0
Total Current Assets,2002500000.0,1888000000.0,2000000000.0,1791000000.0,1837000000.0
Net Tangible Assets,-723600000.0,-730500000.0,-480000000.0,-1523000000.0,-1253000000.0
Short Term Investments,91600000.0,28200000.0,40000000.0,33000000.0,22000000.0
Net Receivables,746200000.0,701900000.0,782000000.0,673000000.0,747000000.0
Long Term Debt,1611700000.0,1564900000.0,1443000000.0,1977000000.0,1921000000.0
Inventory,623100000.0,598900000.0,562000000.0,466000000.0,504000000.0
Accounts Payable,284400000.0,283900000.0,308000000.0,305000000.0,268000000.0
Short Long Term Debt,9500000.0,10800000.0,,296000000.0,
