,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1119000000.0,1207000000.0,1121000000.0,1167000000.0,1167000000.0
Capital Surplus,2612000000.0,2667000000.0,2722000000.0,2841000000.0,2260000000.0
Total Liab,5468000000.0,5659000000.0,7080000000.0,7135000000.0,7049000000.0
Total Stockholder Equity,4921000000.0,5216000000.0,5641000000.0,6759000000.0,6444000000.0
Minority Interest,114000000.0,128000000.0,122000000.0,132000000.0,118000000.0
Other Current Liab,77000000.0,102000000.0,105000000.0,119000000.0,89000000.0
Total Assets,10503000000.0,11003000000.0,12843000000.0,14026000000.0,13611000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,37000000.0,14000000.0,3000000.0,2000000.0,80000000.0
Retained Earnings,7138000000.0,7602000000.0,8174000000.0,9303000000.0,7649000000.0
Other Liab,574000000.0,652000000.0,683000000.0,847000000.0,792000000.0
Good Will,6335000000.0,6563000000.0,6619000000.0,6873000000.0,7095000000.0
Treasury Stock,-4831000000.0,-5055000000.0,-5257000000.0,-5387000000.0,-3467000000.0
Other Assets,69000000.0,56000000.0,64000000.0,72000000.0,81000000.0
Cash,137000000.0,135000000.0,1192000000.0,1158000000.0,872000000.0
Total Current Liabilities,1057000000.0,1485000000.0,1990000000.0,1776000000.0,1753000000.0
Other Stockholder Equity,-48000000.0,-59000000.0,-39000000.0,-21000000.0,-14000000.0
Property Plant Equipment,1145000000.0,1288000000.0,1971000000.0,2231000000.0,2304000000.0
Total Current Assets,1306000000.0,1390000000.0,2490000000.0,3058000000.0,2741000000.0
Long Term Investments,529000000.0,499000000.0,578000000.0,625000000.0,223000000.0
Net Tangible Assets,-2533000000.0,-2554000000.0,-2099000000.0,-1281000000.0,-1818000000.0
Net Receivables,931000000.0,1015000000.0,1064000000.0,1523000000.0,1438000000.0
Long Term Debt,3837000000.0,3522000000.0,3964000000.0,3988000000.0,3978000000.0
Inventory,95000000.0,99000000.0,123000000.0,223000000.0,208000000.0
Accounts Payable,224000000.0,222000000.0,263000000.0,446000000.0,357000000.0
Short Long Term Debt,36000000.0,464000000.0,801000000.0,,
Deferred Long Term Asset Charges,4000000.0,,,,
