,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,979000000.0,74000000.0,15000000.0,2237000000.0,1297000000.0
Change To Liabilities,-322000000.0,-59000000.0,229000000.0,188000000.0,245000000.0
Total Cashflows From Investing Activities,-66000000.0,-2000000000.0,-9913000000.0,-10859000000.0,-538000000.0
Net Borrowings,991000000.0,-548000000.0,17653000000.0,3928000000.0,-6182000000.0
Total Cash From Financing Activities,-4077000000.0,-3535000000.0,7621000000.0,-1151000000.0,-16224000000.0
Change To Operating Activities,-227000000.0,718000000.0,819000000.0,1074000000.0,606000000.0
Net Income,1007000000.0,4920000000.0,3439000000.0,-9015000000.0,6994000000.0
Change In Cash,1184000000.0,1490000000.0,5909000000.0,2153000000.0,-657000000.0
Repurchase Of Stock,-2469000000.0,-320000000.0,-7300000000.0,-1546000000.0,-6287000000.0
Effect Of Exchange Rate,52000000.0,-41000000.0,-9000000.0,111000000.0,-102000000.0
Total Cash From Operating Activities,5275000000.0,7066000000.0,8210000000.0,14052000000.0,16207000000.0
Depreciation,583000000.0,590000000.0,1721000000.0,10433000000.0,10757000000.0
Dividends Paid,-2577000000.0,-2613000000.0,-2679000000.0,-4075000000.0,-4396000000.0
Change To Inventory,-29000000.0,-216000000.0,463000000.0,2672000000.0,13000000.0
Change To Account Receivables,-431000000.0,-429000000.0,752000000.0,-646000000.0,-1054000000.0
Other Cashflows From Financing Activities,-22000000.0,-54000000.0,-53000000.0,542000000.0,641000000.0
Change To Netincome,1540000000.0,1339000000.0,-120000000.0,11651000000.0,-291000000.0
Capital Expenditures,-1055000000.0,-951000000.0,-836000000.0,-753000000.0,-973000000.0
