Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01-00-00-00,195.820007,199.690002,192.619995,196.419998,196.419998,15772700
2021-03-02-00-00-00,195.630005,200.0,188.5,189.899994,189.899994,9109900
2021-03-03-00-00-00,186.970001,188.479996,178.800003,180.399994,180.399994,10570800
2021-03-04-00-00-00,178.639999,183.899994,170.869995,180.229996,180.229996,9965700
2021-03-05-00-00-00,182.520004,183.5,161.899994,179.809998,179.809998,8775000
2021-03-08-00-00-00,179.992004,186.399994,177.029999,180.809998,180.809998,4876600
2021-03-09-00-00-00,184.990005,189.460007,180.720001,183.110001,183.110001,6064000
2021-03-10-00-00-00,184.570007,191.0,181.550003,183.789993,183.789993,6140500
2021-03-11-00-00-00,189.899994,201.0,188.5,197.869995,197.869995,6005500
2021-03-12-00-00-00,196.270004,208.699997,192.199997,206.740005,206.740005,5446000
2021-03-15-00-00-00,209.537994,213.740005,203.809998,209.990005,209.990005,4329400
2021-03-16-00-00-00,209.110001,215.490005,198.179993,200.009995,200.009995,4572600
2021-03-17-00-00-00,195.630005,203.460007,194.440002,201.360001,201.360001,3758900
2021-03-18-00-00-00,196.800003,199.899994,190.679993,191.449997,191.449997,3711500
2021-03-19-00-00-00,193.009995,196.490005,187.809998,194.389999,194.389999,4442400
2021-03-22-00-00-00,196.850006,203.300003,194.710007,195.0,195.0,3740400
2021-03-23-00-00-00,195.5,196.75,185.740005,187.139999,187.139999,3460600
2021-03-24-00-00-00,189.0,189.779999,178.509995,178.850006,178.850006,3756100
2021-03-25-00-00-00,173.100006,179.53999299999998,170.5,176.160004,176.160004,5264100
2021-03-26-00-00-00,178.416,181.0,168.0,174.399994,174.399994,3511300
2021-03-29-00-00-00,175.360001,185.460007,173.5,182.5,182.5,4508821
2021-03-30-00-00-00,182.350006,185.229996,178.380005,183.100006,183.100006,2898800
2021-03-31-00-00-00,185.429993,192.274994,185.130005,187.940002,187.940002,3073800
2021-04-01-00-00-00,192.5,193.990005,185.369995,188.240005,188.240005,2853100
