Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-11-01-00-00-00,21.27,21.57,20.99,21.0,30528400,0.0,0.0
2011-11-02-00-00-00,21.7,21.93,21.26,21.34,24565200,0.0,0.0
2011-11-03-00-00-00,21.48,21.88,21.06,21.74,18410800,0.0,0.0
2011-11-04-00-00-00,21.54,21.84,21.38,21.61,13608400,0.0,0.0
2011-11-07-00-00-00,21.65,21.77,21.35,21.69,9647200,0.0,0.0
2011-11-08-00-00-00,21.79,22.08,21.79,22.05,19602000,0.0,0.0
2011-11-09-00-00-00,21.53,21.95,21.53,21.73,19594800,0.0,0.0
2011-11-10-00-00-00,22.01,22.01,21.6,21.7,11248800,0.0,0.0
2011-11-11-00-00-00,21.88,22.31,21.86,22.2,13648400,0.0,0.0
2011-11-14-00-00-00,22.07,22.33,21.83,21.89,10432000,0.0,0.0
2011-11-15-00-00-00,21.93,22.35,21.89,22.31,14153200,0.0,0.0
2011-11-16-00-00-00,22.11,22.21,21.78,21.84,12999600,0.055,0.0
2011-11-17-00-00-00,21.91,21.98,21.24,21.37,17227200,0.0,0.0
2011-11-18-00-00-00,21.4,21.43,21.14,21.23,12906000,0.0,0.0
2011-11-21-00-00-00,20.96,21.48,20.83,21.33,15844400,0.0,0.0
2011-11-22-00-00-00,21.27,21.56,21.19,21.24,13469600,0.0,0.0
2011-11-23-00-00-00,21.13,21.45,20.86,20.88,21064400,0.0,0.0
2011-11-25-00-00-00,20.82,21.13,20.76,20.81,6933600,0.0,0.0
2011-11-28-00-00-00,21.43,21.92,21.31,21.85,14792400,0.0,0.0
2011-11-29-00-00-00,21.85,21.86,21.64,21.72,14513600,0.0,0.0
2011-11-30-00-00-00,22.18,22.69,22.13,22.67,21504000,0.0,0.0
