Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-09-01-00-00-00,12.88,13.22,12.69,12.78,9772800,0,0.0
2009-09-02-00-00-00,12.73,12.94,12.72,12.89,5473200,0,0.0
2009-09-03-00-00-00,13.02,13.11,12.81,13.09,6490800,0,0.0
2009-09-04-00-00-00,13.07,13.26,13.05,13.2,5768400,0,0.0
2009-09-08-00-00-00,13.27,13.61,13.23,13.61,7606800,0,0.0
2009-09-09-00-00-00,13.65,13.98,13.51,13.87,8786400,0,0.0
2009-09-10-00-00-00,13.93,14.1,13.75,14.1,8985200,0,0.0
2009-09-11-00-00-00,14.18,14.76,14.18,14.48,13307600,0,0.0
2009-09-14-00-00-00,14.38,14.48,14.2,14.37,6185600,0,0.0
2009-09-15-00-00-00,14.28,14.44,14.13,14.18,11738800,0,0.0
2009-09-16-00-00-00,14.28,14.36,14.11,14.34,8409600,0,0.0
2009-09-17-00-00-00,14.33,14.71,14.26,14.64,11329200,0,0.0
2009-09-18-00-00-00,14.7,14.77,14.52,14.54,8385600,0,0.0
2009-09-21-00-00-00,14.48,14.67,14.15,14.27,6847200,0,0.0
2009-09-22-00-00-00,14.34,14.44,14.19,14.22,5684000,0,0.0
2009-09-23-00-00-00,14.31,14.7,14.23,14.39,6104000,0,0.0
2009-09-24-00-00-00,14.45,14.48,14.01,14.02,4341600,0,0.0
2009-09-25-00-00-00,14.02,14.06,13.69,13.77,7042400,0,0.0
2009-09-28-00-00-00,13.84,14.37,13.81,14.37,7802800,0,0.0
2009-09-29-00-00-00,14.35,14.45,14.19,14.29,4662400,0,0.0
2009-09-30-00-00-00,14.28,14.43,14.0,14.23,7105600,0,0.0
