Date,Open,High,Low,Close,Adj Close,Volume
2004-09-01-00-00-00,3.3,3.3325,3.29,3.3325,3.3325,512800
2004-09-02-00-00-00,3.32,3.4925,3.32,3.4725,3.4725,998800
2004-09-03-00-00-00,3.475,3.485,3.405,3.4375,3.4375,924000
2004-09-07-00-00-00,3.44,3.44,3.35,3.3575,3.3575,1192000
2004-09-08-00-00-00,3.3325,3.3325,3.2875,3.31,3.31,550000
2004-09-09-00-00-00,3.31,3.325,3.2425,3.2925,3.2925,2529200
2004-09-10-00-00-00,3.2875,3.575,3.2875,3.5625,3.5625,2795200
2004-09-13-00-00-00,3.6,3.875,3.6,3.8,3.8,4345200
2004-09-14-00-00-00,3.8,4.0225,3.75,3.9775,3.9775,2052000
2004-09-15-00-00-00,3.98,4.285,3.925,4.085,4.085,4147200
2004-09-16-00-00-00,4.0875,4.1225,4.015,4.065,4.065,2518400
2004-09-17-00-00-00,4.05,4.0525,3.71,3.9175,3.9175,4487600
2004-09-20-00-00-00,3.9375,4.025,3.9225,4.0025,4.0025,597200
2004-09-21-00-00-00,4.0125,4.225,4.0125,4.09,4.09,2327200
2004-09-22-00-00-00,4.075,4.075,3.9525,4.0175,4.0175,2076800
2004-09-23-00-00-00,4.0175,4.0175,3.9125,3.9275,3.9275,1117600
2004-09-24-00-00-00,3.99,4.2125,3.95,4.01,4.01,2796000
2004-09-27-00-00-00,4.0,4.0175,3.8775,3.8975,3.8975,1380000
2004-09-28-00-00-00,3.88,3.885,3.6925,3.75,3.75,1862800
2004-09-29-00-00-00,3.7625,3.9675,3.7625,3.9375,3.9375,1700400
2004-09-30-00-00-00,3.9375,3.9775,3.905,3.9075,3.9075,4521200
