,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,19521600000.0,22675400000.0,22293000000.0,22040600000.0,20707300000.0
Capital Surplus,17896900000.0,21054300000.0,21113200000.0,21185500000.0,22190300000.0
Total Liab,53379400000.0,51510400000.0,49056000000.0,98308100000.0,169381000000.0
Total Stockholder Equity,22411800000.0,25918500000.0,26128900000.0,26319900000.0,27399300000.0
Minority Interest,,46800000.0,30400000.0,31600000.0,
Other Current Liab,45641600000.0,40582400000.0,38410900000.0,88076400000.0,159545000000.0
Total Assets,75791200000.0,77475700000.0,75215300000.0,124659600000.0,196780300000.0
Common Stock,3400000.0,3600000.0,3600000.0,3600000.0,3600000.0
Other Current Assets,44553100000.0,39886000000.0,37441400000.0,87088500000.0,158377400000.0
Retained Earnings,4497200000.0,4855300000.0,5008700000.0,4995900000.0,5151900000.0
Other Liab,5473400000.0,6411000000.0,6184000000.0,6090400000.0,5761600000.0
Good Will,7569000000.0,10805300000.0,10742500000.0,10798800000.0,10528000000.0
Treasury Stock,14300000.0,5300000.0,3400000.0,134900000.0,53500000.0
Other Assets,1394400000.0,1659600000.0,1553400000.0,456200000.0,413400000.0
Cash,1903600000.0,1374500000.0,1551400000.0,1633200000.0,2834900000.0
Total Current Liabilities,45672900000.0,41272600000.0,38522500000.0,88197900000.0,160398400000.0
Other Stockholder Equity,14300000.0,5300000.0,3400000.0,134900000.0,53500000.0
Property Plant Equipment,399700000.0,448700000.0,1058600000.0,1058300000.0,930800000.0
Total Current Assets,46906500000.0,41886700000.0,39567800000.0,89283900000.0,161761800000.0
Long Term Investments,,1031600000.0,,1021800000.0,2439000000.0
Net Tangible Assets,-4678800000.0,-7562200000.0,-6906600000.0,-6519500000.0,-3836000000.0
Short Term Investments,90100000.0,72900000.0,83200000.0,100900000.0,115000000.0
Net Receivables,359700000.0,553300000.0,491800000.0,461300000.0,434500000.0
Long Term Debt,2233100000.0,3826800000.0,3743200000.0,3443800000.0,2695700000.0
Accounts Payable,31300000.0,116000000.0,61900000.0,69300000.0,48800000.0
