,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,261800000.0,22500000.0,93000000.0,22000000.0,199200000.0
Change To Liabilities,5100000.0,32300000.0,-54100000.0,7400000.0,-18600000.0
Total Cashflows From Investing Activities,179900000.0,-1889600000.0,-152600000.0,-175500000.0,58400000.0
Net Borrowings,1119400000.0,1119400000.0,-661700000.0,-304600000.0,71167800000.0
Total Cash From Financing Activities,-1985300000.0,-1080000000.0,-2340800000.0,-2458200000.0,69908700000.0
Change To Operating Activities,-120600000.0,-112500000.0,-12700000.0,18900000.0,23000000.0
Net Income,4063400000.0,1962200000.0,2116500000.0,2105200000.0,2636400000.0
Change In Cash,-54300000.0,-528800000.0,179400000.0,81900000.0,72369500000.0
Repurchase Of Stock,-31300000.0,-35000000.0,-36800000.0,-41400000.0,-31700000.0
Total Cash From Operating Activities,1751100000.0,2440800000.0,2672800000.0,2715600000.0,2402400000.0
Depreciation,208500000.0,248700000.0,473300000.0,464400000.0,385400000.0
Dividends Paid,-1993500000.0,-2149900000.0,-1695900000.0,-2110000000.0,-2189300000.0
Change To Account Receivables,6000000.0,-65500000.0,60800000.0,28200000.0,-45700000.0
Other Cashflows From Financing Activities,39500000.0,-14500000.0,53600000.0,-2200000.0,-3100000.0
Change To Netincome,-2414800000.0,180200000.0,117600000.0,86800000.0,-457600000.0
Capital Expenditures,-81900000.0,-116700000.0,-245600000.0,-197500000.0,-127200000.0
Issuance Of Stock,36700000.0,11500000.0,,,
