Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-19,21.03,21.03,21.03,21.03,0,0,0
2021-04-20,15.2,15.2,15.2,15.2,0,0,0
2021-04-21,13.6,13.6,13.6,13.6,1,0,0
2021-04-23,19.75,19.75,19.75,19.75,20,0,0
2021-05-03,15.31,15.31,15.31,15.31,2,0,0
2021-05-04,10.6,10.6,10.0,10.0,6,0,0
2021-05-05,10.25,10.5,10.1,10.1,10,0,0
2021-05-06,6.0,6.25,6.0,6.25,7,0,0
2021-05-07,6.05,6.05,5.0,5.0,15,0,0
2021-05-10,4.44,4.44,4.4,4.4,7,0,0
2021-05-11,3.22,3.22,3.22,3.22,5,0,0
2021-05-12,2.57,2.98,2.57,2.98,43,0,0
2021-05-13,2.8,2.8,1.83,2.0,18,0,0
2021-05-14,1.9,1.9,1.51,1.72,48,0,0
2021-05-17,1.15,1.15,0.36,0.36,23,0,0
2021-05-18,0.43,0.6,0.43,0.55,69,0,0
2021-05-19,0.54,0.56,0.39,0.39,54,0,0
2021-05-20,0.44,0.44,0.31,0.31,37,0,0
2021-05-21,0.17,0.17,0.12,0.12,115,0,0
2021-05-24,0.08,0.1,0.05,0.06,277,0,0
2021-05-25,0.05,0.06,0.05,0.06,41,0,0
2021-05-26,0.05,0.05,0.04,0.04,27,0,0
2021-05-27,0.02,0.16,0.02,0.16,266,0,0
2021-05-28,0.15,0.15,0.01,0.04,18,0,0
