,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,8544000000.0,8380000000.0,8641000000.0,8989000000.0,8926000000.0
Capital Surplus,5770000000.0,5814000000.0,5800000000.0,5851000000.0,5892000000.0
Total Liab,20264000000.0,21471000000.0,24348000000.0,24271000000.0,24139000000.0
Total Stockholder Equity,3582000000.0,2225000000.0,703000000.0,430000000.0,1414000000.0
Other Current Liab,2138000000.0,2545000000.0,2258000000.0,2237000000.0,2900000000.0
Total Assets,23846000000.0,23696000000.0,25051000000.0,24701000000.0,25553000000.0
Common Stock,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
Retained Earnings,7242000000.0,8982000000.0,9644000000.0,9206000000.0,10305000000.0
Other Liab,6617000000.0,6520000000.0,6826000000.0,8493000000.0,7301000000.0
Good Will,9207000000.0,9039000000.0,9048000000.0,9175000000.0,9073000000.0
Treasury Stock,-9435000000.0,-12576000000.0,-14746000000.0,-14632000000.0,-14788000000.0
Other Assets,828000000.0,883000000.0,866000000.0,1024000000.0,976000000.0
Cash,383000000.0,316000000.0,225000000.0,877000000.0,1393000000.0
Total Current Liabilities,5807000000.0,6437000000.0,6677000000.0,5752000000.0,6407000000.0
Deferred Long Term Asset Charges,93000000.0,171000000.0,154000000.0,249000000.0,228000000.0
Short Long Term Debt,398000000.0,833000000.0,971000000.0,1166000000.0,798000000.0
Other Stockholder Equity,-17000000.0,-391000000.0,-361000000.0,-135000000.0,-342000000.0
Property Plant Equipment,1793000000.0,1956000000.0,2792000000.0,2266000000.0,2565000000.0
Total Current Assets,2740000000.0,2706000000.0,3127000000.0,2825000000.0,3626000000.0
Long Term Investments,734000000.0,732000000.0,577000000.0,422000000.0,387000000.0
Net Tangible Assets,-14169000000.0,-15194000000.0,-16986000000.0,-17734000000.0,-16585000000.0
Net Receivables,1973000000.0,2133000000.0,2395000000.0,1768000000.0,1982000000.0
Long Term Debt,7669000000.0,8351000000.0,9812000000.0,9057000000.0,9194000000.0
Accounts Payable,783000000.0,767000000.0,720000000.0,527000000.0,726000000.0
Other Current Assets,149000000.0,8000000.0,255000000.0,,
Deferred Long Term Liab,295000000.0,324000000.0,,,
