,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,2212500000.0,2406100000.0,2412700000.0,2356400000.0,2207900000.0
Capital Surplus,2303300000.0,2321700000.0,2348100000.0,2376200000.0,2408100000.0
Total Liab,54438200000.0,53253800000.0,57048400000.0,59754800000.0,58699200000.0
Total Stockholder Equity,9574900000.0,8621800000.0,9965000000.0,10871000000.0,11416400000.0
Other Current Liab,835200000.0,451200000.0,677400000.0,448800000.0,506600000.0
Total Assets,64013100000.0,61875600000.0,67013400000.0,70625800000.0,70115600000.0
Common Stock,30500000.0,30500000.0,30600000.0,30700000.0,30700000.0
Other Current Assets,5569300000.0,5353000000.0,5473700000.0,11277400000.0,11522000000.0
Retained Earnings,9542200000.0,9863100000.0,10728700000.0,11269600000.0,11853200000.0
Other Liab,50659600000.0,49826100000.0,53043800000.0,55854400000.0,54750400000.0
Good Will,338600000.0,350300000.0,351700000.0,353000000.0,352200000.0
Treasury Stock,-2301100000.0,-3593500000.0,-3142400000.0,-2805500000.0,-2875600000.0
Other Assets,6404600000.0,6858000000.0,6890700000.0,7721400000.0,8048900000.0
Cash,77400000.0,94000000.0,84100000.0,197000000.0,75000000.0
Total Current Liabilities,1040200000.0,456400000.0,1077700000.0,474200000.0,506600000.0
Other Stockholder Equity,127500000.0,-814200000.0,37300000.0,374200000.0,354100000.0
Property Plant Equipment,504800000.0,546900000.0,642700000.0,580900000.0,462700000.0
Total Current Assets,8467500000.0,8030600000.0,8455200000.0,14536400000.0,14504900000.0
Long Term Investments,46085100000.0,43683700000.0,48260400000.0,45077700000.0,44539000000.0
Net Tangible Assets,9236300000.0,8271500000.0,9613300000.0,10518000000.0,11064200000.0
Short Term Investments,1155100000.0,968100000.0,1294500000.0,1470000000.0,1388000000.0
Net Receivables,1665700000.0,1615500000.0,1602900000.0,1592000000.0,1519900000.0
Long Term Debt,2738400000.0,2971300000.0,2926900000.0,3345700000.0,3359600000.0
Short Long Term Debt,205000000.0,5200000.0,400300000.0,,
Deferred Long Term Asset Charges,,109900000.0,,,
