,2017-11-30,2018-11-30,2019-11-30,2020-11-30,2021-11-30
Capital Surplus,3142013000.0,8496677000.0,8578219000.0,8676056000.0,8807891000.0
Total Liab,10758902000.0,13883224000.0,13325681000.0,11835776000.0,12211496000.0
Total Stockholder Equity,7872317000.0,14581535000.0,15949517000.0,17994856000.0,20816425000.0
Minority Interest,113815000.0,101422000.0,84313000.0,104545000.0,179857000.0
Other Current Liab,164619000.0,319109000.0,294138000.0,341765000.0,377021000.0
Total Assets,18745034000.0,28566181000.0,29359511000.0,29935177000.0,33207778000.0
Common Stock,24312000.0,33443000.0,33656000.0,33838000.0,33994000.0
Other Current Assets,267224000.0,19574000.0,10673000.0,15211000.0,21927000.0
Retained Earnings,4840978000.0,6487650000.0,8295001000.0,10564994000.0,14685329000.0
Other Liab,1629690000.0,1812159000.0,2146100000.0,2854761000.0,3791034000.0
Good Will,136566000.0,3442359000.0,3442359000.0,3442359000.0,3442359000.0
Treasury Stock,-134986000.0,-436235000.0,-957359000.0,-1280032000.0,-2710789000.0
Other Assets,872963000.0,1142828000.0,835165000.0,863467000.0,905780000.0
Cash,2533462000.0,1369973000.0,1211883000.0,2746867000.0,2754723000.0
Total Current Liabilities,974014000.0,1715207000.0,1414620000.0,1381009000.0,4031160000.0
Deferred Long Term Asset Charges,301844000.0,510413000.0,261914000.0,157622000.0,148445000.0
Short Long Term Debt,,,15178000.0,1906000.0,718279000.0
Other Stockholder Equity,1034000.0,-366000.0,498000.0,-805000.0,-1341000.0
Property Plant Equipment,215068000.0,319861000.0,279527000.0,411518000.0,339906000.0
Total Current Assets,15513516000.0,21284918000.0,22202288000.0,22608688000.0,25102861000.0
Long Term Investments,1753390000.0,1835408000.0,2076236000.0,2187189000.0,3020636000.0
Net Tangible Assets,7675913000.0,10901488000.0,12291642000.0,14362798000.0,17184367000.0
Net Receivables,207345000.0,310670000.0,406030000.0,385300000.0,588683000.0
Long Term Debt,7035084000.0,8558356000.0,7776638000.0,5955758000.0,3934059000.0
Inventory,11069508000.0,17346598000.0,18091614000.0,17175148000.0,19169397000.0
Accounts Payable,751695000.0,1325398000.0,1069179000.0,1037338000.0,1321247000.0
