Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-03,28.13,28.95,27.23,27.23,197,0,0
2021-03-04,31.22,35.65,23.55,35.65,48,0,0
2021-03-09,32.1,32.14,32.06,32.06,100,0,0
2021-03-10,37.25,37.25,37.25,37.25,2,0,0
2021-03-11,28.41,28.41,28.41,28.41,0,0,0
2021-03-12,31.27,31.27,31.27,31.27,0,0,0
2021-03-16,17.74,19.9,16.82,19.9,68,0,0
2021-03-18,26.45,31.2,26.45,31.2,34,0,0
2021-03-19,27.32,27.32,27.32,27.32,8,0,0
2021-03-22,16.69,17.05,15.48,17.05,30,0,0
2021-03-23,11.55,11.9,9.1,9.5,380,0,0
2021-03-24,14.55,15.0,13.6,13.95,22,0,0
2021-03-29,27.7,27.7,19.99,23.0,22,0,0
2021-03-30,21.8,21.8,21.8,21.8,18,0,0
2021-03-31,14.99,14.99,10.25,12.55,521,0,0
2021-04-01,9.6,9.6,4.6,4.8,35708,0,0
2021-04-05,4.13,7.69,2.53,3.01,50883,0,0
2021-04-06,1.87,2.33,1.12,1.66,23267,0,0
2021-04-07,1.59,1.8,0.64,0.79,27332,0,0
2021-04-08,0.49,0.52,0.21,0.21,19700,0,0
2021-04-09,0.25,0.35,0.01,0.02,14326,0,0
