,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,1484813000.0,-1191636000.0,4366318000.0,-13929086000.0,-18451613000.0
Change To Liabilities,0.0,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,3394925000.0,-1410051000.0,727007000.0,-22020481000.0,-13631599000.0
Net Borrowings,-1275833000.0,4537387000.0,-5889508000.0,-2667904000.0,-856027000.0
Total Cash From Financing Activities,-6076521000.0,-495250000.0,-3253696000.0,21347732000.0,10701474000.0
Change To Operating Activities,509676000.0,-137259000.0,206160000.0,-960830000.0,-111083000.0
Net Income,1408306000.0,1918080000.0,1929149000.0,1353152000.0,1858746000.0
Change In Cash,100339000.0,184551000.0,-169134000.0,116438000.0,-215166000.0
Total Cash From Operating Activities,2781935000.0,2089852000.0,2357555000.0,789187000.0,2714959000.0
Depreciation,197125000.0,179005000.0,301315000.0,320288000.0,324208000.0
Other Cashflows From Investing Activities,19825000.0,47904000.0,-195921000.0,67411000.0,-510302000.0
Dividends Paid,-530136000.0,-582903000.0,-619592000.0,-636368000.0,-648460000.0
Other Cashflows From Financing Activities,-3064647000.0,-2255338000.0,4590689000.0,25025754000.0,11710961000.0
Change To Netincome,530752000.0,149128000.0,272775000.0,770282000.0,10282000.0
Capital Expenditures,-78966000.0,-97676000.0,-178049000.0,-172289000.0,-149213000.0
Repurchase Of Stock,-1205905000.0,-2194396000.0,-1349785000.0,-373750000.0,
