,2017-10-29,2018-10-28,2019-10-27,2020-10-25,2021-10-31
Investments,5095000.0,-7546000.0,-20975000.0,-23713000.0,-4707000.0
Change To Liabilities,-2553000.0,48376000.0,-44109000.0,111277000.0,115099000.0
Total Cashflows From Investing Activities,-587179000.0,-1235368000.0,220153000.0,-656316000.0,-3625839000.0
Net Borrowings,374840000.0,374840000.0,-374840000.0,984013000.0,2017675000.0
Total Cash From Financing Activities,-418771000.0,11638000.0,-926244000.0,566172000.0,1520520000.0
Change To Operating Activities,-35734000.0,-17987000.0,-20521000.0,-4649000.0,19107000.0
Issuance Of Stock,21726000.0,71803000.0,59895000.0,81818000.0,45919000.0
Net Income,846735000.0,1012140000.0,978806000.0,908082000.0,908839000.0
Change In Cash,28979000.0,15014000.0,213765000.0,1041407000.0,-1100778000.0
Repurchase Of Stock,-94487000.0,-46898000.0,-174246000.0,-12360000.0,-19958000.0
Effect Of Exchange Rate,1044000.0,-2985000.0,-3140000.0,3526000.0,2606000.0
Total Cash From Operating Activities,1033885000.0,1241729000.0,922996000.0,1128024000.0,1001934000.0
Depreciation,130977000.0,161858000.0,165209000.0,205781000.0,228406000.0
Other Cashflows From Investing Activities,9777000.0,9704000.0,17758000.0,3771000.0,5314000.0
Dividends Paid,-346010000.0,-388107000.0,-437053000.0,-487376000.0,-523114000.0
Change To Inventory,41028000.0,-8293000.0,-123843000.0,-1839000.0,-145176000.0
Change To Account Receivables,-29717000.0,36133000.0,-11146000.0,-119516000.0,-191627000.0
Other Cashflows From Financing Activities,29513000.0,71803000.0,77000.0,77000.0,-2000.0
Change To Netincome,57780000.0,-8849000.0,-5471000.0,43174000.0,30475000.0
Capital Expenditures,-221286000.0,-389607000.0,-293838000.0,-367501000.0,-232416000.0
