Date,Open,High,Low,Close,Adj Close,Volume
2010-04-01-00-00-00,1.171667,1.1940629999999999,1.1305209999999999,1.156458,1.153568,29155200
2010-04-05-00-00-00,1.164896,1.196875,1.15625,1.1898959999999998,1.186922,16896000
2010-04-06-00-00-00,1.180833,1.209792,1.173333,1.198958,1.195962,14678400
2010-04-07-00-00-00,1.194896,1.207917,1.171354,1.192188,1.189209,26563200
2010-04-08-00-00-00,1.180104,1.203438,1.162083,1.196458,1.193468,17414400
2010-04-09-00-00-00,1.200417,1.2209379999999999,1.1911459999999998,1.218021,1.214977,14524800
2010-04-12-00-00-00,1.2221879999999998,1.232292,1.214167,1.222917,1.219861,12201600
2010-04-13-00-00-00,1.218958,1.243333,1.207917,1.241354,1.2382520000000001,16809600
2010-04-14-00-00-00,1.2590629999999998,1.286146,1.256458,1.285104,1.281893,15273600
2010-04-15-00-00-00,1.28375,1.307083,1.282604,1.302292,1.299038,11443200
2010-04-16-00-00-00,1.288542,1.301146,1.231771,1.255938,1.252799,32371200
2010-04-19-00-00-00,1.244167,1.265417,1.208333,1.253958,1.250824,28185600
2010-04-20-00-00-00,1.2734379999999998,1.28125,1.2495829999999999,1.2725,1.26932,14025600
2010-04-21-00-00-00,1.298333,1.3059379999999998,1.270833,1.2948959999999998,1.29166,20995200
2010-04-22-00-00-00,1.257083,1.318438,1.235625,1.314063,1.3107790000000001,30710400
2010-04-23-00-00-00,1.315313,1.335625,1.299792,1.331458,1.32813,20592000
2010-04-26-00-00-00,1.332396,1.342396,1.315104,1.3215629999999998,1.31826,20131200
2010-04-27-00-00-00,1.30875,1.322708,1.229167,1.24,1.236901,33436800
2010-04-28-00-00-00,1.2590629999999998,1.260313,1.212813,1.242917,1.239811,31267200
2010-04-29-00-00-00,1.260208,1.312604,1.2601040000000001,1.306354,1.303089,21187200
2010-04-30-00-00-00,1.304375,1.3105209999999998,1.226146,1.229375,1.2263030000000001,22128000
