Date,Open,High,Low,Close,Adj Close,Volume
2018-12-03-00-00-00,27.040001,27.15,26.125,26.645,26.589997999999998,37335800
2018-12-04-00-00-00,26.275,26.495001000000002,23.535,23.715,23.666044,52524000
2018-12-06-00-00-00,22.205,24.110001,21.915001,24.059998999999998,24.010332000000002,49039000
2018-12-07-00-00-00,23.799999,24.209999,21.5,21.705,21.660194,55746800
2018-12-10-00-00-00,21.58,22.68,20.91,22.385,22.338791,44117200
2018-12-11-00-00-00,23.465,23.5,22.045,22.625,22.578297,43040800
2018-12-12-00-00-00,23.610001,24.264999,23.184998999999998,23.195,23.14712,42362800
2018-12-13-00-00-00,23.65,23.945,22.76,23.200001,23.152110999999998,41181200
2018-12-14-00-00-00,22.445,22.665001,21.355,21.450001,21.405724,39044400
2018-12-17-00-00-00,21.235001,21.745001000000002,19.545,20.065001000000002,20.023581,50148200
2018-12-18-00-00-00,20.540001,21.004998999999998,19.885,20.4,20.357889,39473400
2018-12-19-00-00-00,20.355,21.295,18.440001000000002,18.924999,18.885932999999998,76965600
2018-12-20-00-00-00,18.735001,19.389999,17.365,18.165001,18.127504000000002,80204600
2018-12-21-00-00-00,18.325001,18.705,16.105,16.41,16.376125,92258600
2018-12-24-00-00-00,16.0,16.645,15.16,15.195,15.163632999999999,43900200
2018-12-26-00-00-00,15.65,17.969998999999998,15.32,17.93,17.917162,94558800
2018-12-27-00-00-00,17.299999,18.200001,16.059998999999998,18.184998999999998,18.171976,85458600
2018-12-28-00-00-00,18.5,19.055,17.684998999999998,18.110001,18.097033,76210600
2018-12-31-00-00-00,18.68,18.84,18.025,18.52,18.506739000000003,54241600
