Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03-00-00-00,32.099998,32.529999,30.665001,30.700001,30.700001,12154000
2019-09-04-00-00-00,30.91,32.360001000000004,30.85,31.99,31.99,10357600
2019-09-05-00-00-00,32.330002,33.029999,32.25,32.509997999999996,32.509997999999996,7933300
2019-09-06-00-00-00,32.709998999999996,32.740002000000004,31.41,31.860001,31.860001,7036000
2019-09-09-00-00-00,32.049999,32.389998999999996,31.459999,32.240002000000004,32.240002000000004,7448400
2019-09-10-00-00-00,32.0,33.740002000000004,31.65,33.509997999999996,33.509997999999996,10817100
2019-09-11-00-00-00,33.380001,35.139998999999996,33.02,34.0,34.0,14715800
2019-09-12-00-00-00,34.139998999999996,34.486,33.330002,34.07,34.07,7734800
2019-09-13-00-00-00,34.25,34.435001,32.939999,33.25,33.25,9428600
2019-09-16-00-00-00,33.599998,34.799999,33.470001,34.43,34.43,7942600
2019-09-17-00-00-00,34.75,34.75,33.549999,34.290001000000004,34.290001000000004,5561300
2019-09-18-00-00-00,34.349998,34.889998999999996,33.75,34.259997999999996,34.259997999999996,6608300
2019-09-19-00-00-00,34.200001,34.639998999999996,33.68,33.82,33.82,6869600
2019-09-20-00-00-00,33.98,34.216999,32.5,32.599998,32.599998,11935400
2019-09-23-00-00-00,32.52,33.009997999999996,32.060001,33.0,33.0,5513000
2019-09-24-00-00-00,33.0,33.145,31.01,31.299999,31.299999,10579900
2019-09-25-00-00-00,31.27,31.719998999999998,30.76,31.68,31.68,7875000
2019-09-26-00-00-00,31.719998999999998,32.130001,31.129998999999998,31.57,31.57,6058700
2019-09-27-00-00-00,31.709999,31.9,30.129998999999998,30.290001,30.290001,11846700
2019-09-30-00-00-00,30.4,30.735001,30.17,30.469998999999998,30.469998999999998,4986600
