Date,Open,High,Low,Close,Adj Close,Volume
2019-05-10-00-00-00,42.0,45.0,41.060001,41.57,41.57,186322500
2019-05-13-00-00-00,38.790001000000004,39.240002000000004,36.080002,37.099998,37.099998,79442400
2019-05-14-00-00-00,38.310001,39.959998999999996,36.849998,39.959998999999996,39.959998999999996,46661100
2019-05-15-00-00-00,39.369999,41.880001,38.950001,41.290001000000004,41.290001000000004,36086100
2019-05-16-00-00-00,41.48,44.060001,41.25,43.0,43.0,38115500
2019-05-17-00-00-00,41.98,43.290001000000004,41.27,41.91,41.91,20225700
2019-05-20-00-00-00,41.189999,41.68,39.459998999999996,41.59,41.59,29222300
2019-05-21-00-00-00,42.0,42.240002000000004,41.25,41.5,41.5,10802900
2019-05-22-00-00-00,41.049999,41.279999,40.5,41.25,41.25,9089500
2019-05-23-00-00-00,40.799999,41.09,40.02,40.470001,40.470001,11119900
2019-05-24-00-00-00,41.279999,41.509997999999996,40.5,41.509997999999996,41.509997999999996,8786800
2019-05-28-00-00-00,41.700001,41.799999,40.599998,40.950001,40.950001,13391600
2019-05-29-00-00-00,40.52,40.709998999999996,39.146999,39.939999,39.939999,14060400
2019-05-30-00-00-00,40.07,40.380001,39.5,39.799999,39.799999,26451900
2019-05-31-00-00-00,41.150002,41.57,39.41,40.41,40.41,23209800
