,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-12-31
Intangible Assets,282472000.0,426292000.0,1419435000.0,1657333000.0,2356959000.0
Capital Surplus,307036000.0,208884000.0,9459546000.0,10718190000.0,14616302000.0
Total Liab,628100000.0,1397994000.0,3298834000.0,7880107000.0,16083404000.0
Total Stockholder Equity,-1323360000.0,-1939512000.0,6950796000.0,7052484000.0,7600200000.0
Minority Interest,357000.0,,240406000.0,583976000.0,182004000.0
Deferred Long Term Liab,4410000.0,20796000.0,204231000.0,443533000.0,667876000.0
Other Current Liab,240824000.0,608301000.0,1572458000.0,1616904000.0,2425285000.0
Total Assets,2166710000.0,3473525000.0,10490036000.0,15516567000.0,23865608000.0
Common Stock,40257000.0,40256000.0,197000.0,208000.0,224000.0
Other Current Assets,106520000.0,371485000.0,677899000.0,841987000.0,1073989000.0
Retained Earnings,-1776395000.0,-2218699000.0,-2835024000.0,-4132143000.0,-7157455000.0
Other Liab,,,,192882000.0,47545000.0
Good Will,50967000.0,50967000.0,941488000.0,1012026000.0,1295786000.0
Treasury Stock,105742000.0,30047000.0,326077000.0,466229000.0,141129000.0
Other Assets,4410000.0,20796000.0,204231000.0,755928000.0,1478437000.0
Cash,387198000.0,762882000.0,3540031000.0,4962660000.0,4678109000.0
Total Current Liabilities,628100000.0,1397994000.0,3298834000.0,4272597000.0,7391548000.0
Deferred Long Term Asset Charges,,,,10479000.0,20918000.0
Other Stockholder Equity,105742000.0,30047000.0,326077000.0,466229000.0,141129000.0
Property Plant Equipment,51024000.0,186418000.0,394898000.0,516087000.0,761941000.0
Total Current Assets,1400806000.0,2153100000.0,6549997000.0,10324064000.0,15739547000.0
Long Term Investments,377031000.0,635952000.0,979987000.0,1251129000.0,2232938000.0
Net Tangible Assets,-1656799000.0,-2416771000.0,4589873000.0,4383125000.0,3947455000.0
Short Term Investments,722066000.0,505231000.0,1715170000.0,3131669000.0,8128939000.0
Net Receivables,128666000.0,455032000.0,435279000.0,1098286000.0,1412441000.0
Long Term Debt,,,,3414628000.0,8340922000.0
Inventory,6694000.0,9981000.0,67933000.0,78972000.0,179976000.0
Accounts Payable,316859000.0,602231000.0,1357929000.0,1904042000.0,3074298000.0
