,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-2329000000.0,1973000000.0,211000000.0,272000000.0,152000000.0
Change To Liabilities,924000000.0,733000000.0,118000000.0,15000000.0,744000000.0
Total Cashflows From Investing Activities,-3574000000.0,1027000000.0,-533000000.0,-987000000.0,-1061000000.0
Net Borrowings,1115000000.0,-1507000000.0,-177000000.0,5891000000.0,-2396000000.0
Total Cash From Financing Activities,-3516000000.0,-5032000000.0,-6600000000.0,-81000000.0,-8254000000.0
Change To Operating Activities,-546000000.0,292000000.0,15000000.0,746000000.0,237000000.0
Issuance Of Stock,520000000.0,267000000.0,498000000.0,393000000.0,229000000.0
Net Income,1545000000.0,6765000000.0,6143000000.0,4779000000.0,5542000000.0
Change In Cash,-784000000.0,2228000000.0,-220000000.0,5208000000.0,-3316000000.0
Repurchase Of Stock,-2889000000.0,-4000000000.0,-4400000000.0,-3714000000.0,-3380000000.0
Effect Of Exchange Rate,340000000.0,-201000000.0,16000000.0,68000000.0,-39000000.0
Total Cash From Operating Activities,5966000000.0,6434000000.0,6897000000.0,6208000000.0,6038000000.0
Depreciation,1115000000.0,1116000000.0,1088000000.0,1002000000.0,1223000000.0
Other Cashflows From Investing Activities,-218000000.0,402000000.0,102000000.0,-149000000.0,778000000.0
Dividends Paid,-2119000000.0,-2272000000.0,-2442000000.0,-2592000000.0,-2626000000.0
Change To Inventory,-259000000.0,-503000000.0,-100000000.0,-67000000.0,-685000000.0
Change To Account Receivables,-682000000.0,-236000000.0,11000000.0,669000000.0,-8000000.0
Other Cashflows From Financing Activities,-143000000.0,2480000000.0,-79000000.0,-59000000.0,-81000000.0
Change To Netincome,3869000000.0,-1733000000.0,-378000000.0,-936000000.0,-1015000000.0
Capital Expenditures,-1031000000.0,-828000000.0,-839000000.0,-906000000.0,-895000000.0
