Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02-00-00-00,22.0,22.360001,21.5,22.209999,22.209999,2034100
2019-01-03-00-00-00,21.82,22.200001,21.5,21.52,21.52,2690200
2019-01-04-00-00-00,22.200001,23.450001,21.860001,22.690001000000002,22.690001000000002,5085400
2019-01-07-00-00-00,22.860001,23.450001,22.690001000000002,23.209999,23.209999,3287100
2019-01-08-00-00-00,23.6,24.200001,22.809998999999998,24.0,24.0,3355000
2019-01-09-00-00-00,24.200001,26.280001000000002,24.17,25.540001,25.540001,7321800
2019-01-10-00-00-00,24.790001,26.700001,24.639999,26.379998999999998,26.379998999999998,4956500
2019-01-11-00-00-00,26.0,26.370001000000002,25.719998999999998,26.16,26.16,2293000
2019-01-14-00-00-00,25.379998999999998,25.799999,23.52,24.370001000000002,24.370001000000002,5526600
2019-01-15-00-00-00,24.790001,25.799999,23.9,24.41,24.41,6429100
2019-01-16-00-00-00,24.73,25.73,24.59,25.139999,25.139999,3801500
2019-01-17-00-00-00,24.780001000000002,24.99,23.879998999999998,24.540001,24.540001,3673000
2019-01-18-00-00-00,25.0,25.440001000000002,23.959999,24.99,24.99,5435600
2019-01-22-00-00-00,24.0,26.459999,23.889999,25.17,25.17,8955600
2019-01-23-00-00-00,25.629998999999998,27.129998999999998,25.6,26.67,26.67,6518000
2019-01-24-00-00-00,26.809998999999998,28.780001000000002,26.76,28.74,28.74,8311000
2019-01-25-00-00-00,28.74,29.549999,27.93,29.5,29.5,5513700
2019-01-28-00-00-00,28.35,29.059998999999998,28.209999,29.0,29.0,3325400
2019-01-29-00-00-00,28.780001000000002,30.4,28.52,30.190001000000002,30.190001000000002,5238200
2019-01-30-00-00-00,30.200001,30.379998999999998,28.32,28.82,28.82,6661300
2019-01-31-00-00-00,29.0,29.59,28.799999,29.209999,29.209999,3474200
