Date,Open,High,Low,Close,Adj Close,Volume
2019-12-02 00:00:00+00:00,35.860001000000004,36.110001000000004,34.509997999999996,36.040001000000004,36.040001000000004,4846300
2019-12-03 00:00:00+00:00,34.700001,36.380001,34.59,36.169998,36.169998,4372100
2019-12-04 00:00:00+00:00,36.450001,36.5,34.919998,35.849998,35.849998,5779800
2019-12-05 00:00:00+00:00,35.779999,36.779999,35.220001,36.580002,36.580002,5085000
2019-12-06 00:00:00+00:00,36.900002,37.700001,36.599998,37.52,37.52,4019200
2019-12-09 00:00:00+00:00,37.369999,38.07,36.959998999999996,37.52,37.52,4252000
2019-12-10 00:00:00+00:00,37.5,38.450001,37.32,38.130001,38.130001,3426300
2019-12-11 00:00:00+00:00,38.27,38.34,36.950001,37.310001,37.310001,4027800
2019-12-12 00:00:00+00:00,37.5,38.599998,37.310001,38.09,38.09,3312800
2019-12-13 00:00:00+00:00,38.0,38.790001000000004,36.23,36.459998999999996,36.459998999999996,5713400
2019-12-16 00:00:00+00:00,36.959998999999996,38.75,36.700001,38.68,38.68,4765500
2019-12-17 00:00:00+00:00,38.799999,39.330002,38.25,38.709998999999996,38.709998999999996,3861800
2019-12-18 00:00:00+00:00,38.779999,38.849998,37.16,37.720001,37.720001,4823200
2019-12-19 00:00:00+00:00,37.990002,38.009998,37.009998,37.52,37.52,3604100
2019-12-20 00:00:00+00:00,37.84,38.0,37.240002,37.360001,37.360001,3582500
2019-12-23 00:00:00+00:00,37.700001,37.98,37.0,37.889999,37.889999,2690000
2019-12-24 00:00:00+00:00,37.849998,38.549999,37.810001,38.040001,38.040001,1814700
2019-12-26 00:00:00+00:00,38.380001,38.790001,38.009998,38.57,38.57,2350100
2019-12-27 00:00:00+00:00,39.0,39.509998,38.439999,39.240002,39.240002,3682000
2019-12-30 00:00:00+00:00,39.200001,39.619999,38.130001,38.150002,38.150002,3014800
2019-12-31 00:00:00+00:00,38.200001,38.529999,37.599998,37.82,37.82,1961300
