Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-01-00-00-00,143.0,143.71,141.5,142.33,2926400,0.0,0.0
2020-05-04-00-00-00,142.28,142.3,139.9,142.14,2229800,0.0,0.0
2020-05-05-00-00-00,143.57,143.67,140.9,141.21,2269200,0.0,0.0
2020-05-06-00-00-00,141.56,141.92,139.83,140.04,2168600,0.0,0.0
2020-05-07-00-00-00,141.47,141.62,138.79,139.59,2800800,0.0,0.0
2020-05-08-00-00-00,140.88,142.89,140.21,142.25,2169700,0.0,0.0
2020-05-11-00-00-00,141.59,141.72,139.45,139.58,3034600,0.0,0.0
2020-05-12-00-00-00,140.37,141.01,135.49,135.55,3030000,0.0,0.0
2020-05-13-00-00-00,134.78,134.8,129.31,130.38,4806000,0.0,0.0
2020-05-14-00-00-00,129.31,130.41,125.59,130.26,5897700,0.0,0.0
2020-05-15-00-00-00,128.86,133.01,128.54,132.84,10113700,0.0,0.0
2020-05-18-00-00-00,137.12,143.41,136.5,142.98,6017100,0.0,0.0
2020-05-19-00-00-00,142.24,145.26,141.16,142.12,4059900,0.0,0.0
2020-05-20-00-00-00,143.55,145.04,142.55,143.37,3428800,0.0,0.0
2020-05-21-00-00-00,142.91,143.78,140.59,141.05,2789100,1.47,0.0
2020-05-22-00-00-00,140.98,141.85,139.88,141.66,2661400,0.0,0.0
2020-05-26-00-00-00,145.52,147.98,144.33,147.11,4616300,0.0,0.0
2020-05-27-00-00-00,148.96,152.99,148.33,152.98,6056300,0.0,0.0
2020-05-28-00-00-00,153.53,154.65,149.09,151.7,6730700,0.0,0.0
2020-05-29-00-00-00,150.42,151.75,148.05,151.33,8632200,0.0,0.0
