Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-06-01-00-00-00,29.82,30.28,29.62,30.14,6038300,0.0,0.0
2005-06-02-00-00-00,30.13,30.32,29.86,30.26,4949900,0.0,0.0
2005-06-03-00-00-00,30.15,30.41,30.03,30.31,6632700,0.0,0.0
2005-06-06-00-00-00,30.39,30.66,30.06,30.19,4945100,0.0,0.0
2005-06-07-00-00-00,30.35,30.55,30.13,30.16,6425200,0.0,0.0
2005-06-08-00-00-00,30.21,30.65,29.93,30.18,7384600,0.0,0.0
2005-06-09-00-00-00,30.3,31.12,30.13,30.83,7969000,0.0,0.0
2005-06-10-00-00-00,30.83,31.04,30.57,30.99,8527500,0.0,0.0
2005-06-13-00-00-00,30.99,31.05,30.7,30.83,5386800,0.0,0.0
2005-06-14-00-00-00,30.83,31.08,30.71,30.9,4848900,0.0,0.0
2005-06-15-00-00-00,30.96,31.34,30.9,31.29,7252100,0.0,0.0
2005-06-16-00-00-00,31.39,31.92,31.27,31.88,6498200,0.0,0.0
2005-06-17-00-00-00,32.34,32.66,32.2,32.46,14068500,0.0,0.0
2005-06-20-00-00-00,32.47,32.72,32.21,32.67,6126800,0.0,0.0
2005-06-21-00-00-00,32.53,32.74,32.23,32.36,9664900,0.0,0.0
2005-06-22-00-00-00,32.45,32.73,31.77,32.08,11979700,0.0,0.0
2005-06-23-00-00-00,31.85,32.67,31.52,31.56,17449600,0.0,0.0
2005-06-24-00-00-00,31.64,31.82,31.21,31.21,9201800,0.0,0.0
2005-06-27-00-00-00,31.31,31.82,31.31,31.52,6894200,0.0,0.0
2005-06-28-00-00-00,31.64,31.97,31.28,31.38,7079600,0.0,0.0
2005-06-29-00-00-00,31.38,31.53,30.99,31.25,8594300,0.0,0.0
2005-06-30-00-00-00,31.19,31.22,30.47,30.78,14126100,0.0,0.0
