,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,15600000.0,58300000.0,-63600000.0,-81900000.0,114200000.0
Total Cashflows From Investing Activities,2630400000.0,-68800000.0,-331900000.0,-117900000.0,-390700000.0
Net Borrowings,-2922400000.0,-635400000.0,250000000.0,-191500000.0,55100000.0
Total Cash From Financing Activities,-3432600000.0,-407900000.0,-17100000.0,-435900000.0,-222200000.0
Change To Operating Activities,-62500000.0,-200000.0,-28500000.0,77300000.0,116800000.0
Issuance Of Stock,37200000.0,13300000.0,12500000.0,32900000.0,22200000.0
Net Income,666500000.0,347400000.0,355700000.0,358600000.0,553000000.0
Change In Cash,-130600000.0,-12000000.0,8200000.0,-400000.0,12400000.0
Repurchase Of Stock,-200000000.0,-500000000.0,-150000000.0,-150200000.0,-150000000.0
Effect Of Exchange Rate,56800000.0,-1400000.0,4200000.0,-20200000.0,12100000.0
Total Cash From Operating Activities,620200000.0,439100000.0,353000000.0,573600000.0,613200000.0
Depreciation,87200000.0,84600000.0,80000000.0,75100000.0,77500000.0
Other Cashflows From Investing Activities,-47700000.0,-7100000.0,-1500000.0,2200000.0,2700000.0
Dividends Paid,-251700000.0,-187200000.0,-122700000.0,-127100000.0,-133000000.0
Change To Inventory,-20500000.0,-40100000.0,13600000.0,-29100000.0,-121400000.0
Change To Account Receivables,-13400000.0,-15300000.0,-17500000.0,148300000.0,-142000000.0
Other Cashflows From Financing Activities,-95700000.0,901400000.0,-6900000.0,-16500000.0,-16500000.0
Change To Netincome,-52700000.0,4400000.0,13300000.0,25300000.0,15100000.0
Capital Expenditures,-39100000.0,-48200000.0,-58500000.0,-62200000.0,-60200000.0
