,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Capital Surplus,5529100000.0,6403500000.0,6666200000.0,6890100000.0,7204300000.0
Total Liab,15641600000.0,16053100000.0,16673100000.0,16202700000.0,16884000000.0
Total Stockholder Equity,4320100000.0,4870900000.0,5106700000.0,4872200000.0,5400800000.0
Minority Interest,,,,85600000.0,325600000.0
Deferred Long Term Liab,1700300000.0,2065700000.0,2109600000.0,1981000000.0,2561100000.0
Other Current Liab,638200000.0,826600000.0,885900000.0,704500000.0,760500000.0
Total Assets,19961700000.0,21804000000.0,22659800000.0,22040500000.0,24156900000.0
Common Stock,3400000.0,3800000.0,3800000.0,3900000.0,4100000.0
Other Current Assets,186200000.0,244800000.0,314900000.0,240800000.0,318500000.0
Retained Earnings,-1073100000.0,-1399300000.0,-1370800000.0,-1765200000.0,-1580900000.0
Other Liab,4951000000.0,4901400000.0,4943300000.0,4574100000.0,4926500000.0
Good Will,1690700000.0,1690700000.0,1485900000.0,1485900000.0,1485900000.0
Treasury Stock,-139300000.0,-137100000.0,-192500000.0,-256600000.0,-226700000.0
Other Assets,1835200000.0,2208400000.0,2267600000.0,2154700000.0,2746700000.0
Cash,29000000.0,112800000.0,139300000.0,116500000.0,84200000.0
Total Current Liabilities,3178400000.0,4036800000.0,3745800000.0,2279400000.0,2746200000.0
Short Long Term Debt,319100000.0,50000000.0,13400000.0,70900000.0,166400000.0
Other Stockholder Equity,-43400000.0,-37200000.0,-92600000.0,-156700000.0,-126800000.0
Property Plant Equipment,14359500000.0,15542500000.0,16976400000.0,16659400000.0,17915600000.0
Total Current Assets,1763300000.0,2055400000.0,1853900000.0,1659400000.0,1920800000.0
Long Term Investments,81300000.0,86300000.0,76000000.0,81100000.0,87900000.0
Net Tangible Assets,2397700000.0,2959500000.0,3620800000.0,3386300000.0,3914900000.0
Net Receivables,944700000.0,1146900000.0,905400000.0,825400000.0,925200000.0
Long Term Debt,7362900000.0,6920600000.0,7744300000.0,9147600000.0,9025900000.0
Inventory,471100000.0,422500000.0,424700000.0,401100000.0,498700000.0
Accounts Payable,625600000.0,883800000.0,666000000.0,589000000.0,697800000.0
Intangible Assets,231700000.0,220700000.0,,,
