Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-15,18.19,18.19,13.93,14.2,14,0,0
2021-03-16,11.85,11.85,11.5,11.5,9,0,0
2021-03-17,9.91,10.0,9.5,10.0,7,0,0
2021-03-18,10.37,11.8,10.35,11.8,9,0,0
2021-03-19,8.15,8.15,8.15,8.15,12,0,0
2021-03-22,5.42,5.57,5.1,5.57,104,0,0
2021-03-23,5.67,6.45,5.4,6.45,57,0,0
2021-03-24,7.0,7.44,7.0,7.44,5,0,0
2021-03-25,10.2,10.25,9.6,10.2,7,0,0
2021-03-26,10.15,10.15,9.64,9.64,4,0,0
2021-03-29,7.15,7.15,5.87,6.4,79,0,0
2021-03-30,6.25,7.0,6.25,6.6,137,0,0
2021-03-31,5.53,5.53,4.57,4.65,37,0,0
2021-04-01,3.3,3.57,3.3,3.48,24,0,0
2021-04-05,3.06,3.18,2.01,2.09,480,0,0
2021-04-06,1.95,1.95,1.9,1.95,124,0,0
2021-04-07,1.63,1.63,1.46,1.46,11,0,0
2021-04-08,1.3,1.57,1.3,1.41,37,0,0
2021-04-09,1.24,1.37,1.24,1.34,19,0,0
2021-04-12,1.24,1.24,1.1,1.1,25,0,0
2021-04-13,1.1,1.26,1.09,1.26,653,0,0
2021-04-14,1.5,1.94,1.5,1.84,193,0,0
2021-04-15,1.21,1.21,1.18,1.18,46,0,0
2021-04-16,1.23,1.29,1.04,1.04,23,0,0
2021-04-19,1.16,1.45,1.01,1.33,742,0,0
2021-04-20,1.6,1.82,1.25,1.32,1019,0,0
2021-04-21,1.74,1.95,1.32,1.32,1687,0,0
2021-04-22,1.18,1.95,1.1,1.95,4874,0,0
2021-04-23,1.37,1.47,0.7,0.74,13434,0,0
2021-04-26,0.65,0.65,0.38,0.46,20312,0,0
2021-04-27,0.33,0.42,0.25,0.33,2353,0,0
2021-04-28,0.26,0.26,0.14,0.2,42412,0,0
2021-04-29,0.05,0.05,0.01,0.01,6480,0,0
2021-04-30,0.01,0.02,0.01,0.02,257,0,0
