,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Net Income,843000000.0,1207000000.0,852000000.0,1985000000.0,1890000000.0
Change To Liabilities,126000000.0,15000000.0,-59000000.0,-6000000.0,0.0
Investments,-16000000.0,-16000000.0,-16000000.0,1074000000.0,
Total Cashflows From Investing Activities,-549000000.0,-507000000.0,-493000000.0,592000000.0,
Net Borrowings,443000000.0,-40000000.0,412000000.0,-472000000.0,
Total Cash From Financing Activities,-351000000.0,-1165000000.0,-935000000.0,-1471000000.0,
Change To Operating Activities,254000000.0,-57000000.0,39000000.0,21000000.0,
Change In Cash,-62000000.0,-137000000.0,24000000.0,492000000.0,
Repurchase Of Stock,-500000000.0,-805000000.0,-996000000.0,-650000000.0,
Effect Of Exchange Rate,35000000.0,-23000000.0,-2000000.0,28000000.0,
Total Cash From Operating Activities,803000000.0,1558000000.0,1454000000.0,1343000000.0,
Depreciation,306000000.0,343000000.0,353000000.0,351000000.0,
Other Cashflows From Investing Activities,-14000000.0,-39000000.0,-17000000.0,-39000000.0,
Dividends Paid,-241000000.0,-280000000.0,-300000000.0,-293000000.0,
Change To Inventory,-97000000.0,-158000000.0,6000000.0,124000000.0,
Change To Account Receivables,-110000000.0,-48000000.0,165000000.0,141000000.0,
Other Cashflows From Financing Activities,-54000000.0,-40000000.0,-51000000.0,-56000000.0,
Change To Netincome,-523000000.0,250000000.0,95000000.0,-1276000000.0,
Capital Expenditures,-267000000.0,-337000000.0,-370000000.0,-364000000.0,
Issuance Of Stock,1000000.0,,,,
