,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,301000000.0,310000000.0,312000000.0,319000000.0,735000000.0
Capital Surplus,175000000.0,233000000.0,254000000.0,257000000.0,333000000.0
Total Liab,6239000000.0,5934000000.0,6578000000.0,7014000000.0,7438000000.0
Total Stockholder Equity,2887000000.0,2984000000.0,2507000000.0,3526000000.0,4189000000.0
Minority Interest,412000000.0,395000000.0,391000000.0,369000000.0,348000000.0
Other Current Liab,166000000.0,107000000.0,187000000.0,177000000.0,554000000.0
Total Assets,9538000000.0,9313000000.0,9476000000.0,10909000000.0,11975000000.0
Other Current Assets,73000000.0,40000000.0,43000000.0,55000000.0,70000000.0
Retained Earnings,4920000000.0,5847000000.0,6399000000.0,8091000000.0,9677000000.0
Other Liab,1365000000.0,1175000000.0,1194000000.0,1606000000.0,1557000000.0
Good Will,1003000000.0,1057000000.0,1074000000.0,1166000000.0,1412000000.0
Treasury Stock,-2208000000.0,-3096000000.0,-4146000000.0,-4822000000.0,-5821000000.0
Other Assets,704000000.0,374000000.0,434000000.0,670000000.0,769000000.0
Cash,557000000.0,439000000.0,463000000.0,955000000.0,536000000.0
Total Current Liabilities,1559000000.0,1779000000.0,1754000000.0,1973000000.0,2505000000.0
Deferred Long Term Asset Charges,366000000.0,84000000.0,96000000.0,259000000.0,248000000.0
Other Stockholder Equity,-177000000.0,-247000000.0,-300000000.0,-328000000.0,-329000000.0
Property Plant Equipment,3762000000.0,3719000000.0,3916000000.0,4171000000.0,4429000000.0
Total Current Assets,2792000000.0,2874000000.0,2765000000.0,3763000000.0,3807000000.0
Long Term Investments,976000000.0,979000000.0,975000000.0,820000000.0,823000000.0
Net Tangible Assets,1583000000.0,1617000000.0,1121000000.0,2041000000.0,2042000000.0
Short Term Investments,32000000.0,31000000.0,40000000.0,533000000.0,10000000.0
Net Receivables,1230000000.0,1318000000.0,1181000000.0,1242000000.0,1667000000.0
Long Term Debt,3315000000.0,2855000000.0,3305000000.0,3069000000.0,3176000000.0
Inventory,900000000.0,1046000000.0,1038000000.0,978000000.0,1524000000.0
Accounts Payable,807000000.0,819000000.0,780000000.0,797000000.0,1160000000.0
Short Long Term Debt,63000000.0,325000000.0,28000000.0,469000000.0,
Deferred Long Term Liab,4000000.0,3000000.0,,,
