,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Total Liab,38695000000.0,44063000000.0,48886000000.0,53423000000.0,56956000000.0
Total Stockholder Equity,11671000000.0,10459000000.0,13303000000.0,14048000000.0,13911000000.0
Minority Interest,2214000000.0,2193000000.0,2193000000.0,1901000000.0,1901000000.0
Deferred Long Term Liab,4929000000.0,5380000000.0,6088000000.0,7120000000.0,7660000000.0
Other Current Liab,2691000000.0,3085000000.0,2662000000.0,4655000000.0,2594000000.0
Total Assets,52580000000.0,56715000000.0,64382000000.0,69372000000.0,74745000000.0
Common Stock,2526000000.0,2545000000.0,4990000000.0,5962000000.0,6071000000.0
Other Current Assets,1010000000.0,1382000000.0,1520000000.0,1861000000.0,2231000000.0
Retained Earnings,9188000000.0,7964000000.0,8382000000.0,8155000000.0,7894000000.0
Other Liab,19985000000.0,24036000000.0,24886000000.0,22641000000.0,22827000000.0
Treasury Stock,-43000000.0,-50000000.0,-69000000.0,-69000000.0,-54000000.0
Other Assets,9854000000.0,12075000000.0,15909000000.0,15462000000.0,16694000000.0
Cash,1091000000.0,144000000.0,68000000.0,87000000.0,390000000.0
Total Current Liabilities,7068000000.0,5395000000.0,5523000000.0,10277000000.0,8609000000.0
Short Long Term Debt,481000000.0,79000000.0,479000000.0,1029000000.0,1077000000.0
Other Stockholder Equity,-43000000.0,-50000000.0,-69000000.0,-69000000.0,-54000000.0
Property Plant Equipment,38924000000.0,41218000000.0,44849000000.0,48796000000.0,52509000000.0
Total Current Assets,3729000000.0,3359000000.0,3560000000.0,5061000000.0,5491000000.0
Long Term Investments,73000000.0,63000000.0,64000000.0,53000000.0,51000000.0
Net Tangible Assets,11671000000.0,10459000000.0,13303000000.0,14048000000.0,13911000000.0
Net Receivables,1153000000.0,1403000000.0,1394000000.0,2427000000.0,2192000000.0
Long Term Debt,11642000000.0,14632000000.0,17864000000.0,19632000000.0,24170000000.0
Inventory,242000000.0,282000000.0,364000000.0,405000000.0,420000000.0
Accounts Payable,1503000000.0,1511000000.0,1752000000.0,1980000000.0,2002000000.0
