,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,6000000.0,-74000000.0,-126000000.0,-175000000.0,-181000000.0
Change To Liabilities,639000000.0,302000000.0,-310000000.0,288000000.0,217000000.0
Total Cashflows From Investing Activities,-1052000000.0,-974000000.0,-1150000000.0,-719000000.0,-873000000.0
Net Borrowings,38000000.0,457000000.0,-152000000.0,1614000000.0,-32000000.0
Total Cash From Financing Activities,-1074000000.0,-1400000000.0,-2095000000.0,280000000.0,-2227000000.0
Change To Operating Activities,439000000.0,601000000.0,160000000.0,200000000.0,354000000.0
Issuance Of Stock,13000000.0,13000000.0,76000000.0,88000000.0,56000000.0
Net Income,999000000.0,2141000000.0,2260000000.0,1789000000.0,2131000000.0
Change In Cash,249000000.0,-66000000.0,-174000000.0,2272000000.0,-809000000.0
Repurchase Of Stock,-451000000.0,-1140000000.0,-1271000000.0,-641000000.0,-1402000000.0
Effect Of Exchange Rate,98000000.0,-70000000.0,-110000000.0,-11000000.0,35000000.0
Total Cash From Operating Activities,2277000000.0,2378000000.0,3181000000.0,2722000000.0,2256000000.0
Depreciation,580000000.0,609000000.0,669000000.0,670000000.0,659000000.0
Other Cashflows From Investing Activities,81000000.0,-46000000.0,-12000000.0,31000000.0,74000000.0
Dividends Paid,-701000000.0,-718000000.0,-761000000.0,-782000000.0,-809000000.0
Change To Inventory,-407000000.0,-695000000.0,291000000.0,46000000.0,-945000000.0
Change To Account Receivables,-508000000.0,-363000000.0,195000000.0,-51000000.0,-174000000.0
Other Cashflows From Financing Activities,40000000.0,-12000000.0,13000000.0,1000000.0,-40000000.0
Change To Netincome,532000000.0,-219000000.0,-87000000.0,-223000000.0,11000000.0
Capital Expenditures,-506000000.0,-709000000.0,-700000000.0,-528000000.0,-734000000.0
