,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
Investments,-731000000.0,-1609000000.0,-585000000.0,-954000000.0,-669000000.0
Change To Liabilities,-257000000.0,1824000000.0,-726000000.0,576000000.0,1126000000.0
Total Cashflows From Investing Activities,-1333000000.0,-1370000000.0,-1234000000.0,-1867000000.0,-1107000000.0
Net Borrowings,-263000000.0,-5504000000.0,-3099000000.0,-2797000000.0,-2626000000.0
Total Cash From Financing Activities,-978000000.0,-6117000000.0,-3735000000.0,-3244000000.0,-3314000000.0
Change To Operating Activities,2327000000.0,-674000000.0,828000000.0,259000000.0,505000000.0
Issuance Of Stock,12000000.0,83000000.0,15000000.0,212000000.0,118000000.0
Net Income,2975000000.0,1224000000.0,973000000.0,2223000000.0,2783000000.0
Change In Cash,4808000000.0,-5613000000.0,-1402000000.0,-2219000000.0,1426000000.0
Repurchase Of Stock,-52000000.0,-7000000.0,-13000000.0,-3000000.0,-156000000.0
Total Cash From Operating Activities,7119000000.0,1874000000.0,3567000000.0,2892000000.0,5847000000.0
Depreciation,1102000000.0,1114000000.0,1139000000.0,1126000000.0,1137000000.0
Other Cashflows From Investing Activities,1000000.0,-1000000.0,96000000.0,72000000.0,72000000.0
Dividends Paid,-663000000.0,-665000000.0,-644000000.0,-656000000.0,-650000000.0
Change To Inventory,462000000.0,-958000000.0,-1018000000.0,879000000.0,638000000.0
Change To Account Receivables,482000000.0,-1331000000.0,2054000000.0,-2093000000.0,-291000000.0
Change To Netincome,28000000.0,675000000.0,317000000.0,-78000000.0,-51000000.0
Capital Expenditures,-448000000.0,-534000000.0,-713000000.0,-829000000.0,-486000000.0
Other Cashflows From Financing Activities,-12000000.0,-24000000.0,6000000.0,,
